Achiever,Killer,Explorer
-11378.4161429103,-6697.12780685204,-8474.22658372906
-11385.8421143381,-6701.39052252398,-8479.83799154532
-11392.9313786318,-6705.93686742865,-8485.59767538671
-11400.6721583681,-6710.472437861,-8491.09822427123
-11408.1069830762,-6714.86719674131,-8496.4019967069
-11415.8848438156,-6719.29188325991,-8501.72949802514
-11423.44504228,-6723.71988023587,-8506.95630327721
-11430.8644549348,-6728.25464364837,-8512.72159991993
-11438.2444881483,-6732.5115803766,-8518.17892613681
-11445.5952175232,-6736.87765019046,-8523.05426111819
-11453.3422937273,-6741.22918248496,-8528.49512693233
-11460.3800426683,-6745.67301436525,-8533.94356754669
-11468.4061024347,-6750.08009164921,-8539.01033791182
-11475.7890197184,-6754.57107686893,-8544.96569045014
-11483.1765398466,-6759.05272957418,-8550.8801625595
-11490.8686244244,-6763.55464581184,-8556.72932336039
-11498.0756680626,-6768.03652931516,-8562.15956922226
-11505.689921253,-6772.76152325067,-8567.92565106073
-11513.3352135345,-6777.58098197598,-8573.06082327995
-11520.7674708937,-6782.08322270704,-8579.003691645
-11528.2347358607,-6786.83091230984,-8584.91257394272
-11535.6007426345,-6791.4320043062,-8591.00162739482
-11543.4686049923,-6796.049408508,-8596.85297686391
-11551.7994369938,-6800.72700113946,-8602.96336856562
-11559.7216619849,-6805.06109984473,-8608.86190065841
-11567.7641444789,-6809.65338055518,-8614.66037320798
-11575.8130918999,-6814.02001915784,-8620.81482900472
-11583.468991012,-6818.4275730331,-8627.16704587854
-11591.3848391406,-6822.93406572221,-8633.69142384054
-11598.9181953839,-6827.40178735768,-8639.67455095159
-11606.4978487852,-6831.91189056267,-8645.7317627073
-11613.8854222086,-6836.32879511807,-8651.671754297
-11621.315699677,-6840.83804796217,-8657.10447244756
-11628.5111209273,-6845.13331199945,-8662.73273416792
-11635.8735668255,-6849.4950915087,-8668.22738001063
-11643.5486022836,-6853.83555011055,-8673.42578387114
-11651.1246537648,-6858.25521882548,-8678.73682498011
-11658.7494895589,-6862.57304237186,-8684.33099344828
-11666.3400172074,-6866.95311470123,-8690.0105205122
-11674.2726678089,-6871.34340946098,-8695.41189642089
-11681.9879083002,-6875.51405915063,-8701.14561770676
-11689.2102501809,-6879.95732750894,-8706.75609255319
-11696.5418699681,-6884.1302337216,-8712.40819078287
-11703.750482291,-6888.45685277758,-8718.04473891775
-11711.3080573778,-6892.6713559451,-8724.12539352693
-11718.9902767219,-6897.1587117363,-8729.73898500986
-11726.4061855554,-6901.78240505371,-8735.20378268513
-11734.2947383911,-6906.32326451595,-8741.28717861548
-11741.8107069523,-6910.85029574621,-8747.16290405002
-11749.8098545143,-6915.7258079406,-8752.74965545575
-11757.9034096906,-6920.36526154268,-8758.45904073665
-11765.768051685,-6925.06148088471,-8764.04478330392
-11773.8494935991,-6929.8024893965,-8769.85675385843
-11781.7280119286,-6934.58982003497,-8775.81897649835
-11789.2639157933,-6938.9672254084,-8781.62764214059
-11796.9738228451,-6943.07878626643,-8787.02890275358
-11804.8164437115,-6947.28975042943,-8792.07287681123
-11812.5068357201,-6951.67391909326,-8797.43232002023
-11820.4477036529,-6956.13727887712,-8803.01743852493
-11828.0795475995,-6960.38379420341,-8808.82128573566
-11835.2799708248,-6964.80322369161,-8814.35740157992
-11843.0258012656,-6969.25297943415,-8820.05189724835
-11850.3755054918,-6973.64685535112,-8825.92510761301
-11857.8445259293,-6978.03198911454,-8831.25125194384
-11865.6666098438,-6982.3519015457,-8836.99772449719
-11873.2839715974,-6986.82505626331,-8843.04459878141
-11881.1215812338,-6991.21416439009,-8849.03911899668
-11888.8208748735,-6995.4994443284,-8854.87645767963
-11896.5150870881,-6999.99383151212,-8860.00805075372
-11903.7603151707,-7004.52879686919,-8865.35204957781
-11911.6253487016,-7008.92869799169,-8870.45656521763
-11919.563299017,-7013.37643573028,-8875.98592058724
-11927.5820547707,-7017.95248905804,-8881.66618901559
-11934.5330676868,-7022.45074691344,-8887.22253031978
-11942.1845185089,-7026.76754330465,-8893.05495728647
-11949.6786657425,-7031.31572316845,-8898.62292766439
-11957.0614287246,-7036.1544884626,-8904.16139226774
-11964.2706663498,-7040.91550366825,-8909.84305314745
-11970.9737623346,-7045.67630653922,-8915.68545719688
-11978.2535517604,-7050.15020250324,-8921.73184113881
-11985.6505662173,-7054.68616944685,-8927.3084554295
-11993.3117815343,-7059.09818847536,-8932.89106527413
-12001.1657570194,-7063.77570479322,-8938.65730415125
-12009.3737800468,-7068.35049263313,-8944.21892420807
-12016.903310577,-7073.19036440956,-8950.31504071828
-12024.6512136064,-7077.92861390512,-8955.84810328875
-12032.7230103877,-7082.33122238872,-8961.76149412281
-12040.6151365918,-7086.82217136205,-8967.58811794544
-12048.7143236821,-7091.59729889669,-8973.10206151631
-12056.3283360266,-7096.27818123978,-8978.98656487188
-12063.9835810171,-7100.87949796246,-8984.65421357006
-12071.9609417856,-7105.61134190557,-8990.56555549592
-12079.7830854428,-7110.42419428427,-8996.56271614417
-12087.431784042,-7114.83525255936,-9001.96712793817
-12094.7851891972,-7119.41145474499,-9007.44187628218
-12102.763874146,-7123.86824858116,-9013.01228502181
-12110.2686662846,-7128.43001876428,-9018.95328461013
-12117.3929715059,-7132.88087479568,-9024.90430154058
-12124.542134168,-7137.08326935725,-9030.822985558
-12131.8311988464,-7141.49660804188,-9036.39395880777
-12139.6165610921,-7146.26166799061,-9041.84719688713
-12147.1768132305,-7150.62580571387,-9047.04019585792
-12154.3350388916,-7154.92447630861,-9052.23929964872
-12161.8002228366,-7159.24931162322,-9057.48441879222
-12169.7248845056,-7163.77015813206,-9062.95995951069
-12177.1443404955,-7168.21784833915,-9068.97712612138
-12185.0307804145,-7172.80612270283,-9074.64543289574
-12192.4188426438,-7177.42236120839,-9080.26282510617
-12200.2666136178,-7181.89690238955,-9086.11812866122
-12208.5634144141,-7186.51397243541,-9091.60008065196
-12216.237230227,-7191.0120284547,-9097.12337726784
-12223.934067339,-7195.77172818017,-9102.80271722366
-12231.8773162362,-7200.39915677575,-9108.24136118657
-12239.5585744139,-7204.84265704728,-9113.96000199064
-12247.1004089753,-7209.29667465134,-9119.28550719232
-12255.0972988531,-7213.70581343988,-9125.0195018935
-12262.8891221826,-7218.43369547804,-9130.91296138155
-12270.4283289458,-7223.11831054923,-9137.0724759688
-12277.6276128268,-7227.54744845263,-9143.50782117193
-12285.7086549587,-7232.03933188906,-9149.15457130609
-12293.2387792108,-7236.49575189636,-9154.70414335973
-12300.5666528131,-7241.0672082923,-9160.50108155662
-12307.9479379599,-7245.62531691846,-9166.76009090184
-12315.7577813859,-7250.01338807024,-9172.32708921855
-12323.6071960128,-7254.42694535494,-9178.15300338929
-12331.2303706466,-7259.0011351002,-9184.09856953081
-12339.1574643898,-7263.61802213366,-9189.56090010679
-12347.0377903714,-7267.90471194408,-9195.2259311208
-12354.6323794728,-7272.38681683279,-9200.95887514283
-12362.1675305441,-7276.8960013033,-9206.19370208261
-12369.7636306842,-7281.47064157968,-9211.4361821082
-12377.1711548019,-7285.75289406291,-9217.04293525418
-12385.1264845141,-7289.97485876684,-9222.61044857327
-12393.0672477698,-7294.25936494739,-9228.57244965399
-12400.7616516069,-7298.61955155454,-9234.07831324787
-12408.7027187196,-7303.18456982179,-9239.67021721347
-12416.4873774052,-7307.53922959835,-9245.46381764283
-12424.1144210242,-7311.83615849585,-9251.46857713812
-12432.0551126817,-7316.3807567747,-9257.08422577313
-12440.2469777355,-7320.69076580144,-9263.02684549468
-12448.2289051233,-7325.38559348124,-9268.87339253546
-12456.5780906304,-7329.89387076982,-9274.69513039306
-12464.1280262887,-7334.10043544147,-9280.54033800265
-12471.9596195166,-7338.66722263701,-9286.38666793363
-12479.7542861184,-7343.38759984448,-9292.75076823624
-12486.991455547,-7348.131686767,-9298.89554109172
-12494.5308669906,-7353.01085840991,-9304.94960580683
-12502.7416361596,-7357.55976672462,-9310.69655878412
-12510.6034170496,-7362.15424231449,-9316.5372436463
-12518.0660292845,-7366.78447544984,-9322.11467374113
-12525.4680142385,-7371.05465478584,-9328.297463029
-12532.9753657007,-7375.54699497813,-9334.21827653931
-12540.7195025632,-7379.91513180086,-9340.19846403023
-12548.0968590785,-7384.42909286989,-9346.44693163649
-12555.894044527,-7389.08199057832,-9351.99253669926
-12563.8102887835,-7393.53796810537,-9357.44025314887
-12572.1348650875,-7398.05523808899,-9363.62114678399
-12580.0729231468,-7402.39538504267,-9369.04778520787
-12587.167087117,-7406.91886007796,-9374.89619250635
-12594.2682708112,-7411.15132113703,-9380.34698948641
-12601.9793140578,-7415.46468715644,-9385.86510826584
-12609.4680220255,-7419.82782023184,-9391.70338300343
-12616.5349318584,-7424.09107822316,-9397.64801746998
-12623.786879415,-7428.39329091514,-9403.21069104849
-12631.1654850981,-7432.68656238255,-9408.38883246516
-12638.7368352608,-7437.0478828723,-9414.00721845533
-12646.614738622,-7441.31884399972,-9419.62212616255
-12654.2146812439,-7445.34666248488,-9425.33115652813
-12662.2465502017,-7449.72503587126,-9431.06153473976
-12669.8832389717,-7454.10504214055,-9436.69000618932
-12677.3529875191,-7458.65662678407,-9442.44619759402
-12685.0356319852,-7463.23027823941,-9447.98328998443
-12692.8368815751,-7467.84744208704,-9453.6943147491
-12700.8557557398,-7472.59562489163,-9459.54023770986
-12709.0863337076,-7477.24524826183,-9465.67835916053
-12716.4921396704,-7481.70842818007,-9471.74723005645
-12724.544793136,-7486.51675986378,-9477.5291279932
-12733.1157104845,-7491.23923034347,-9483.25202671855
-12740.9499273184,-7495.88372950848,-9488.9635930768
-12748.5901694259,-7500.7600666242,-9494.58551471706
-12756.5011951053,-7505.35977919261,-9500.37606531124
-12764.3518249479,-7509.7507134046,-9506.11358622106
-12772.3748572702,-7514.26084409437,-9511.91139117396
-12779.7693562148,-7518.52711000276,-9517.80216881978
-12787.5149690602,-7523.06403420905,-9523.75784147177
-12795.0103443404,-7527.60145017467,-9529.72743783891
-12802.1806390485,-7532.37334507759,-9535.42669626545
-12809.4072639286,-7536.88817838592,-9540.77214563924
-12817.2939230143,-7541.31812871642,-9546.54508146723
-12825.4877324175,-7545.92990798461,-9552.34863648166
-12832.9864474412,-7550.51131320506,-9558.15116886089
-12840.7019546638,-7555.02178911619,-9563.86453527795
-12848.1177546322,-7559.60099829697,-9569.72910360497
-12856.0898779227,-7564.15112248679,-9575.46923323003
-12863.9240672602,-7568.58946884191,-9581.26694548207
-12871.7308494321,-7573.05414218907,-9586.78546723427
-12879.3937631615,-7577.44122806255,-9591.94077449854
-12886.7798286119,-7582.11305464601,-9597.20259992043
-12894.2990051866,-7586.4603541258,-9602.9947944122
-12902.3293545761,-7591.04330001783,-9608.8015608881
-12909.602022088,-7595.38763516464,-9614.39361283489
-12917.5386168879,-7599.86654801415,-9620.27337898932
-12925.5443863766,-7604.40814706771,-9626.39278829127
-12933.8849309476,-7609.03093595838,-9632.3606844751
-12941.6970527762,-7613.654712514,-9637.92845828093
-12949.3733169826,-7618.36051443155,-9643.29632887494
-12956.9672003558,-7622.91281695294,-9648.52687016133
-12965.0558147237,-7627.46935171182,-9654.1211865699
-12973.0046170199,-7631.94437849262,-9660.23612261899
-12980.3140982878,-7636.76468480028,-9666.0869889343
-12988.3227120984,-7641.58222248591,-9672.30964316918
-12996.2184757488,-7646.20843248983,-9678.05359092708
-13004.2651287933,-7650.80804904239,-9683.80403851054
-13012.1004242926,-7655.39241795383,-9689.39128226971
-13019.6809550038,-7660.07287800249,-9695.5145454658
-13027.2393688559,-7664.47956568675,-9701.19726510582
-13034.8162602195,-7669.07914735783,-9707.07244840468
-13042.7210974166,-7673.8091335932,-9713.38501577288
-13050.2535539916,-7678.47663170801,-9719.77368044511
-13057.9534112538,-7682.84320687701,-9725.73548195532
-13065.8614807171,-7687.2133874475,-9731.70207786043
-13073.8144840446,-7691.78015818412,-9737.4437325253
-13081.9781021611,-7696.67976341782,-9743.07443754788
-13090.1925124883,-7701.19599741631,-9748.91868749633
-13097.6443546494,-7705.65787237605,-9754.91408189212
-13105.2151021508,-7710.04368150184,-9760.89430314862
-13112.7387260055,-7714.4188037158,-9766.44146821851
-13120.3124790704,-7718.69821825484,-9771.20596092414
-13127.9148940207,-7723.30506925945,-9777.04940747823
-13135.5618966369,-7727.97665145901,-9782.4689846586
-13142.9268399541,-7732.46266021502,-9788.01531194163
-13150.8812691282,-7737.058804888,-9793.47289095981
-13158.7561565452,-7741.57632775218,-9799.29359260092
-13166.3514543816,-7745.99002009041,-9805.17233899674
-13174.672122991,-7750.49766030581,-9811.13777558421
-13182.0933730177,-7755.07184357947,-9816.97832482713
-13189.9667945158,-7759.45293410232,-9822.92106345895
-13197.8803195009,-7764.15314112916,-9828.72043079529
-13205.8166180565,-7768.88730610909,-9834.42117951689
-13213.7036076216,-7773.50704014108,-9840.3408356524
-13221.3269713318,-7777.99082912605,-9846.31778429414
-13229.0195405554,-7782.68526898771,-9852.52656591325
-13237.0535750811,-7787.46386954967,-9858.31755141303
-13245.1576596933,-7792.1784742199,-9864.28987052613
-13252.7431341131,-7796.71567288107,-9869.69835574042
-13260.5309857623,-7801.05895708117,-9875.52878954592
-13268.0282826333,-7805.74250202449,-9881.55854642405
-13276.0322882406,-7810.52666087028,-9887.67087428701
-13284.3805331893,-7815.23647305907,-9893.698373657
-13292.6418608592,-7819.80480250457,-9899.63536538174
-13300.2621990619,-7824.37748312153,-9905.45684832804
-13308.387896712,-7829.00171089503,-9911.47866816799
-13316.0501587471,-7833.56158918336,-9917.0720521334
-13316.9299603641,-7833.73242799549,-9917.10931998499
-13315.3815868945,-7832.67318659975,-9916.34580243847
-13313.2470262133,-7831.69092312827,-9915.46166003252
-13312.8416511528,-7831.28296409243,-9915.59706540553
-13314.6906791475,-7831.67870395945,-9916.79953744872
-13317.9451269115,-7833.41335836101,-9919.05920673731
-13322.7579071519,-7835.99298868276,-9922.27504451782
-13329.0312822533,-7839.72118098866,-9926.59379213826
-13336.3120256677,-7843.99423297488,-9931.37633693359
-13337.6613315564,-7844.65782786749,-9932.85426951198
-13340.9075763455,-7846.49799009024,-9934.76345924035
-13346.5029318599,-7849.72105991915,-9937.88750515205
-13353.0857218174,-7853.63430888085,-9942.63617045286
-13360.1224916312,-7857.98208832568,-9948.23798607473
-13368.0562910901,-7862.75537273444,-9953.63787113356
-13376.2057558698,-7867.52235099972,-9959.74807588662
-13378.2919735082,-7868.69300038986,-9961.49557654475
-13381.8974010802,-7870.79807926392,-9964.20372314678
-13387.6875513814,-7874.17226691333,-9968.68843147416
-13394.8944608642,-7878.04681517938,-9973.77164458288
-13402.7644707886,-7882.53722443243,-9979.61445115901
-13410.7933740677,-7887.25458062373,-9986.02343119328
-13418.4306709735,-7892.06881374926,-9991.86308604665
-13420.2548022552,-7893.37610903179,-9993.12653721402
-13423.7421720195,-7895.55603246088,-9996.51367568063
-13429.7869350643,-7898.87439954075,-10001.3783098264
-13436.9937031632,-7903.03642138828,-10006.475723772
-13444.7145706027,-7907.58038895342,-10011.9470130678
-13453.0096203117,-7912.28589124776,-10018.4758924636
-13461.0732350936,-7917.04537289902,-10024.7251553721
-13463.2598929327,-7918.253264883,-10026.1176069498
-13466.1408754307,-7919.99367469638,-10028.7467578164
-13471.750294447,-7923.22124017172,-10033.2466415823
-13478.4231891498,-7927.46192393555,-10038.4024029711
-13485.8980527879,-7932.04595832518,-10043.6088545265
-13493.7125749126,-7936.9909432071,-10049.2837122836
-13501.9938699447,-7941.57174655058,-10054.9695168493
-13504.426625322,-7942.50476174614,-10056.3452340297
-13508.4029610865,-7944.60339823381,-10058.7572405711
-13514.2259583464,-7947.84322647174,-10063.4914872518
-13521.0817104886,-7951.75164847855,-10068.7876710357
-13528.8117105731,-7956.29382368867,-10074.453505091
-13537.0135399375,-7960.85761007914,-10080.6623835094
-13545.564923124,-7965.5608244581,-10086.5561691311
-13547.6544119744,-7966.7359786029,-10088.043564381
-13551.2511057227,-7969.01385409114,-10090.6971308605
-13557.1010157562,-7972.35132888803,-10095.1932544241
-13563.8826027665,-7976.41229662042,-10100.1239176362
-13571.7464827374,-7981.02089970673,-10105.8153657043
-13580.2077457596,-7985.87765031786,-10111.7245399938
-13588.5809542014,-7990.99450023561,-10117.3050997299
-13592.9516516209,-7994.09887274492,-10120.4578884616
-13598.3512532077,-7997.47941782022,-10125.0829449208
-13604.9254522241,-8001.45834844706,-10129.8828577177
-13612.3062613102,-8005.93174226177,-10135.401486487
-13620.451600532,-8010.56845468719,-10141.6809605522
-13628.7230440616,-8015.34167351521,-10148.1745100287
-13636.9014951146,-8020.21915082159,-10154.7774430705
-13643.9496629463,-8024.47855529678,-10160.3451047616
-13650.7000752356,-8028.75522563266,-10165.6326305761
-13657.9270658735,-8033.36510633193,-10171.4277539456
-13666.0641020816,-8037.91048237727,-10177.4078456741
-13673.9532930279,-8042.38396515767,-10183.5425088152
-13682.1527019331,-8047.09294942862,-10189.4112348058
-13690.3507716818,-8051.67959416066,-10195.2438330742
-13697.3280908157,-8056.23257420902,-10200.4646688718
-13703.8991590224,-8060.55559017163,-10206.0404602074
-13711.5503926585,-8065.04574347016,-10211.8423828946
-13719.2635315742,-8069.52487410455,-10217.3930411997
-13726.499135698,-8074.06236583869,-10223.1713502241
-13733.982864799,-8078.56597598643,-10229.036942839
-13741.3073099557,-8082.95067333821,-10234.5226995865
-13748.5208010739,-8087.19836267979,-10240.0174717471
-13755.5237688262,-8091.70186337302,-10245.185952646
-13763.018409255,-8096.17098963971,-10250.6183150296
-13770.8323998864,-8100.2970290219,-10256.0590956768
-13779.103905981,-8104.69320303273,-10261.2607849594
-13786.5677450853,-8109.17813053643,-10266.4924333161
-13793.9298913579,-8113.79464465348,-10271.898099603
-13801.3337999885,-8118.07016750409,-10277.3490801138
-13809.2016291792,-8122.41398018229,-10282.7986230038
-13816.4749081476,-8126.84730958766,-10288.3082034092
-13824.1013822402,-8131.33111442119,-10293.6108774687
-13831.5941967176,-8135.87203884022,-10299.5592236498
-13839.0771067069,-8140.39447588598,-10305.3202853744
-13846.1396080432,-8144.86554916647,-10311.5520135199
-13853.5012773067,-8149.39823619057,-10318.1829029903
-13860.875742583,-8153.89861405328,-10323.7639171453
-13868.4718805699,-8158.20077060812,-10329.3993142018
-13876.0301757691,-8162.56251914324,-10334.8991033282
-13883.7682634607,-8167.18982521742,-10340.2688232759
-13891.3289917863,-8171.54058526791,-10345.835471784
-13898.9408270046,-8175.45156432175,-10351.3632518351
-13906.8928414992,-8179.77457681887,-10356.7965758347
-13914.7700372661,-8184.30541785942,-10362.2156626361
-13922.3970789644,-8189.06956504402,-10368.1841790091
-13929.3457664564,-8193.54172089804,-10373.8449086593
-13936.8415035582,-8198.031618858,-10379.3419519838
-13944.1743388217,-8202.41410048666,-10384.4755120504
-13951.6369132941,-8206.75527499526,-10389.7201166888
-13959.8499013331,-8211.12228160264,-10395.3839766897
-13967.4871539016,-8215.54715982151,-10401.2023941431
-13974.8902873934,-8219.96609678963,-10406.8750965565
-13982.257926284,-8224.40242259319,-10412.4424457179
-13989.4509562955,-8228.63122389397,-10417.9180407165
-13997.1434246097,-8232.92508795528,-10423.6269378102
-14004.126790787,-8237.18830952449,-10429.1148934716
-14011.5337033765,-8241.50349698422,-10434.6073783402
-14018.8670959243,-8245.84109603242,-10440.1727623735
-14026.6534052201,-8250.3295836661,-10445.7370648689
-14034.455047975,-8254.80596186047,-10451.4086949612
-14042.41317194,-8259.14118641046,-10457.2220159909
-14050.2375137643,-8263.46813691252,-10463.1130404381
-14057.8211368445,-8268.23969674908,-10469.2368775612
-14065.1050459544,-8272.62959027759,-10474.8862721789
-14073.191084329,-8277.14743162556,-10480.8348241523
-14080.4942847368,-8281.46337890988,-10487.0389885251
-14088.2521642088,-8285.96025641717,-10492.9726693854
-14095.7238504105,-8290.34769078718,-10498.448385694
-14103.5500504635,-8294.7956461878,-10504.1202146938
-14111.5700162427,-8299.43045290322,-10509.9598705232
-14119.2852806147,-8304.12085145684,-10515.5523504305
-14126.9338728025,-8308.63470893049,-10521.6945344788
-14134.8520563339,-8312.98522601822,-10527.6207331724
-14142.5817121142,-8317.2516410075,-10533.6883295146
-14150.124668601,-8321.54573610045,-10539.4035731564
-14157.6725372766,-8325.8519982555,-10545.0723120167
-14165.5832914033,-8330.40852265853,-10551.0395304809
-14173.8044778875,-8334.91914997144,-10556.4742671448
-14181.1676261592,-8339.32892262805,-10561.6425364271
-14188.8594711074,-8343.72357294265,-10567.0507192508
-14196.8194714238,-8348.31889479443,-10572.446565681
-14204.8433929352,-8352.77209110459,-10577.9426651673
-14212.2935955215,-8357.10762674134,-10583.5798009169
-14219.8772687875,-8361.4759336416,-10589.4128486403
-14227.4296257615,-8365.51195219452,-10595.091830905
-14235.0985803077,-8369.94007636058,-10600.0695982138
-14242.3820339812,-8374.17306356017,-10605.5172611429
-14249.5504793635,-8378.56572181916,-10610.8844678357
-14257.0383893233,-8383.03807994064,-10616.2601955629
-14264.4535111666,-8387.65783123855,-10621.8185834781
-14272.1646727449,-8391.61940943208,-10627.6096947838
-14279.9356253927,-8395.94848002687,-10633.5381622935
-14287.6351134718,-8400.58958981915,-10638.9990217994
-14295.4535545637,-8405.15443265741,-10644.5875699762
-14302.6782091765,-8409.673675208,-10650.2472130287
-14310.2944340411,-8414.33350037084,-10656.2328882038
-14318.2516482215,-8418.8148681326,-10661.623359886
-14326.0193016438,-8423.37406474817,-10667.2371708188
-14333.4764503976,-8427.91895191671,-10673.226816355
-14341.1169600218,-8432.35409059838,-10679.0014795874
-14348.2620500463,-8437.12092974387,-10684.6741350515
-14355.7939935595,-8441.77562058384,-10690.673935813
-14363.8217907022,-8446.27600262293,-10696.1368709196
-14371.4707949058,-8450.97093022135,-10701.8103463278
-14379.2041645855,-8455.70953169955,-10707.6771921178
-14386.7395109792,-8460.24796874273,-10713.3464940308
-14394.1379421005,-8464.55286396481,-10719.0486845543
-14401.3291460018,-8469.09072603665,-10724.6181969393
-14408.7657742101,-8473.43287851123,-10730.2341303443
-14415.6699407122,-8478.03773146805,-10736.4009137948
-14422.9512873475,-8482.44182237076,-10741.8650284277
-14430.2993352963,-8487.07969979863,-10747.5329262302
-14437.9731943151,-8491.59701301748,-10753.3600518498
-14445.8528359328,-8496.1463506732,-10759.167314629
-14453.4357123821,-8500.53201502294,-10764.998891794
-14460.9721817461,-8504.98249308927,-10770.7281404
-14468.2895618456,-8509.41613836299,-10776.4577669186
-14476.17242276,-8513.92136694937,-10781.7526325133
-14483.9340743851,-8518.34526880086,-10787.6984908166
-14491.1381393257,-8522.85259786157,-10793.5438311439
-14498.5302520301,-8527.25154004351,-10799.4602171684
-14505.6127552207,-8531.9054372079,-10805.1490788127
-14513.430247509,-8536.41947811605,-10810.3865707409
