Achiever,Killer,Explorer,Socializer
-10481.5428902329,-6209.3800971319,-7840.74591492052,-5324.01191574092
-10490.7800325258,-6214.82145462938,-7847.6844067066,-5328.84588297687
-10500.1291499348,-6220.32629562538,-7854.73645470456,-5333.4734099397
-10509.3590858179,-6225.73996182666,-7861.8761322408,-5338.00619087376
-10518.5430526472,-6231.14259416459,-7869.08669677564,-5342.78170331863
-10527.7435252294,-6236.53469871949,-7875.99570377876,-5347.56225266252
-10537.0892056444,-6241.88225435056,-7882.75137081847,-5352.28465594067
-10546.4178562379,-6247.42864651292,-7889.68979162037,-5357.21042351996
-10555.6573126123,-6252.85946443432,-7896.70729710724,-5362.12480336112
-10565.0614267132,-6258.38942997165,-7903.61083985406,-5366.93228885985
-10574.4607128877,-6263.71826700097,-7910.49744021823,-5371.81422290486
-10583.6976176077,-6269.15261854895,-7917.41007408065,-5376.70558709593
-10593.0748373446,-6274.41714380026,-7924.42178849329,-5381.4765444413
-10602.1990429783,-6280.27282977767,-7931.57475256088,-5385.99049892372
-10611.3053095014,-6285.8825169653,-7938.65166581288,-5390.7562249027
-10620.6309617135,-6291.3148264853,-7945.67266907682,-5395.61568808286
-10629.6574407165,-6296.87413870278,-7952.43009330954,-5400.38793974763
-10638.8958038966,-6302.29106713321,-7959.38182437294,-5405.18192914032
-10648.1928023407,-6307.92047297126,-7966.65212750892,-5409.92173910465
-10657.3930642413,-6313.6264629071,-7973.60702201989,-5414.83949089026
-10666.3003971274,-6319.43173706048,-7980.59627544516,-5419.58016848476
-10675.2931839028,-6324.97668033224,-7987.64081778306,-5424.31746923327
-10684.5445388424,-6330.29969667739,-7994.55329692444,-5429.05249471956
-10693.7611637656,-6335.62249090052,-8001.48226572738,-5433.70291395577
-10702.8574222996,-6340.96922306876,-8008.26842752017,-5438.2735348636
-10712.0418559066,-6346.43929102012,-8015.1012213434,-5442.82047824501
-10721.2983209279,-6352.03561841027,-8021.99094856838,-5447.75103729928
-10730.3839457565,-6357.53191299888,-8028.95213447773,-5452.40743869204
-10739.4664074625,-6363.17571366824,-8035.83649939687,-5457.1429823816
-10748.6899342938,-6368.94844161427,-8042.89003165666,-5461.74326232558
-10757.855089377,-6374.61440276425,-8049.77367398374,-5466.4453202264
-10767.1587173544,-6380.1227652939,-8056.74730462056,-5471.07651032547
-10776.6558756694,-6385.89036399253,-8063.78356084608,-5475.81175969333
-10785.9058559397,-6391.30374264204,-8070.79618553264,-5480.52843673506
-10795.285311526,-6396.87679923962,-8077.72305626804,-5485.25930297885
-10804.2645787395,-6402.41099739392,-8084.83377587837,-5490.10877660098
-10813.3384805932,-6407.75905044212,-8091.83821044097,-5494.80336372134
-10822.912602571,-6413.51335989861,-8098.83555729118,-5499.49899166388
-10832.2706616147,-6418.87355183312,-8105.72000220573,-5504.25665518054
-10841.2898759484,-6424.32100372486,-8112.7681273939,-5508.95329722657
-10850.7364185642,-6429.78147374658,-8119.99156451697,-5513.85515146216
-10860.145527636,-6435.33111058295,-8126.88391844485,-5518.58051804678
-10869.7214010543,-6440.83469175982,-8133.76780853867,-5523.42431338873
-10879.1477435506,-6446.14785618279,-8140.79892219347,-5528.34973631424
-10888.3271205735,-6451.78518999808,-8147.87236548368,-5533.07703205139
-10897.5598267938,-6457.55695633592,-8154.95614913193,-5537.95532962809
-10907.4196101998,-6463.03398432924,-8162.16907892986,-5542.82151869949
-10916.9087550761,-6468.69278858595,-8169.10707902145,-5547.65705008506
-10926.3323918883,-6474.15384302494,-8176.02034647567,-5552.4157035122
-10935.9257192049,-6479.75679667214,-8183.09963099691,-5557.24140400565
-10945.5085972281,-6485.35423186556,-8190.01038642183,-5561.9994864111
-10955.0506814212,-6491.04006657944,-8196.97728704756,-5566.63300379413
-10964.4055193478,-6496.85905043383,-8203.94132737314,-5571.49586589888
-10973.950551088,-6502.60552983893,-8210.61704737965,-5576.05375392237
-10983.057593408,-6508.039292585,-8217.46758026085,-5580.75492194155
-10992.3358781216,-6513.73893292745,-8224.39940967195,-5585.38164478847
-11001.6983772095,-6519.44533315125,-8231.49715320709,-5590.1257329395
-11010.8833107847,-6525.07646837013,-8238.56813966659,-5594.8125645774
-11020.3487041171,-6530.59609945195,-8245.69930091865,-5599.54119753256
-11029.6829404293,-6536.34434968323,-8252.61834589348,-5604.35379637601
-11038.7828076326,-6541.88036044267,-8259.3931851328,-5608.987593725
-11048.2432195547,-6547.32561150397,-8266.31665134243,-5613.60661013922
-11057.7479711831,-6552.96507414254,-8273.27709973592,-5618.43758522562
-11067.2547364061,-6558.55511486882,-8280.09553209429,-5623.36646747266
-11076.8364908044,-6563.99912316168,-8287.04984654794,-5628.0517914114
-11086.2921950391,-6569.58976709589,-8294.02390960119,-5632.78350237938
-11095.7622489862,-6575.28765545799,-8300.56981733042,-5637.70160779704
-11105.314924281,-6580.79203613909,-8307.49419684427,-5642.36273758278
-11114.724944039,-6586.23336531902,-8314.29932449249,-5647.16420764132
-11124.2332450041,-6591.74841676259,-8321.29536320899,-5651.89034692804
-11133.7799116853,-6597.27656248618,-8328.31705620495,-5656.68462029137
-11143.140207823,-6602.7903861209,-8335.15401643405,-5661.16221486232
-11152.3849024316,-6608.27854162352,-8342.10760329714,-5665.70896976111
-11161.6942579107,-6613.6854884558,-8349.20326167879,-5670.62558380991
-11171.1438056563,-6619.1842162554,-8356.17545114983,-5675.42431609396
-11180.4967390569,-6624.60709885502,-8363.11285903519,-5680.26671095322
-11189.7714967094,-6630.1816142753,-8370.12739920653,-5685.04693568657
-11199.0541230526,-6635.68715450598,-8377.3135947651,-5689.89056141764
-11208.4532841929,-6641.19578931864,-8384.23279587707,-5694.7539472688
-11217.9699523034,-6646.53756759136,-8391.1491489555,-5699.45586386106
-11227.3984601549,-6652.00280079794,-8398.2213359876,-5704.24025037608
-11236.5846038081,-6657.49914489178,-8405.1385417111,-5709.10896442602
-11246.1445454405,-6663.2162979583,-8412.0965219016,-5713.83374439837
-11255.3343101522,-6668.90688640028,-8418.94674986852,-5718.61139705298
-11264.6133747165,-6674.6510718831,-8425.94667639598,-5723.44864587119
-11274.1296478181,-6680.27575056347,-8433.09483608827,-5728.21049331349
-11283.7279287918,-6685.83837249067,-8439.99848982066,-5732.98292184504
-11293.4233721991,-6691.42483101168,-8447.0235544425,-5737.75914524905
-11303.3979617198,-6696.92259076095,-8454.15726494492,-5742.47194943584
-11313.068546307,-6702.36573568026,-8461.21856882752,-5747.276821852
-11322.5836839839,-6707.68739558683,-8468.21416430714,-5752.09701500636
-11332.0563961459,-6713.1114861517,-8475.37983235486,-5756.81231860032
-11341.3433240798,-6718.900128003,-8482.30318562836,-5761.59917884386
-11350.5232496153,-6724.63669089626,-8489.0101863961,-5766.34265949873
-11359.8247319659,-6730.25869374074,-8496.11404575303,-5771.06696453709
-11369.4187734867,-6735.77083518401,-8502.93303070229,-5775.73642112676
-11378.8026779566,-6741.38888565483,-8509.92613506063,-5780.54086301478
-11387.9351325781,-6746.84291495496,-8516.76319178836,-5785.31470306714
-11397.6997544299,-6752.68014598795,-8523.66759621791,-5790.11077109138
-11407.1307249309,-6758.18983069912,-8530.44291430143,-5794.85632415053
-11416.4408631774,-6763.76113383941,-8537.32596100013,-5799.65443422798
-11425.8217509023,-6769.31730018451,-8544.2822031408,-5804.27686426887
-11435.2402343865,-6774.82626947367,-8551.18844089365,-5809.09428347549
-11444.6061271952,-6780.33922805639,-8558.13268718125,-5814.03280405917
-11453.9275918064,-6785.78255352925,-8565.05697808754,-5818.65630363385
-11463.3772356796,-6791.63173597059,-8571.94499495162,-5823.31526903037
-11472.8274293803,-6797.24539628551,-8578.89825494001,-5828.00451309558
-11482.3722080247,-6802.59697660411,-8585.85670309618,-5832.83239421737
-11491.5511270811,-6808.1830776501,-8592.99994450468,-5837.55966714917
-11501.0791730708,-6813.89953186955,-8600.10754687142,-5842.46615350367
-11510.7897675656,-6819.65862144517,-8606.95959397521,-5847.26847460323
-11520.4320997956,-6825.3344702034,-8614.15370348018,-5851.71522977411
-11530.1795946809,-6830.77199910564,-8621.14213998026,-5856.3994215882
-11539.6823611099,-6836.46383722705,-8628.12219678086,-5861.20211284642
-11548.9805615503,-6842.14918008455,-8635.24895273819,-5866.06969069462
-11558.7295391623,-6847.79743991341,-8642.19004070238,-5870.84458456592
-11568.2284710667,-6853.16103177497,-8649.1393481941,-5875.50398767025
-11577.715482153,-6858.69585373554,-8656.19061704695,-5880.22347152512
-11587.191988698,-6864.50715452451,-8663.18818246979,-5885.11953176206
-11596.8672650047,-6870.35532979958,-8670.28864191103,-5889.76669647982
-11606.1132992474,-6876.12324634734,-8677.41103937985,-5894.34136582972
-11615.593973937,-6881.55133296489,-8684.53611318644,-5898.83749546883
-11625.0821819938,-6887.01944731163,-8691.51510176648,-5903.52316031916
-11634.2186691594,-6892.62999208946,-8698.37738873795,-5908.3789362345
-11643.250144504,-6897.97869390434,-8705.33458438455,-5913.23311334134
-11652.4066531707,-6903.38005406997,-8712.2780121102,-5917.89108525368
-11661.8573621686,-6908.86333972413,-8719.33743259921,-5922.67574134666
-11671.173934654,-6914.23848759855,-8726.4347179901,-5927.32229876104
-11680.6372485177,-6919.87497491511,-8733.47423500739,-5932.07358668092
-11690.1487843632,-6925.45618920173,-8740.57878047872,-5937.00208347349
-11699.7919163073,-6931.09704745308,-8747.72530968813,-5941.73153975935
-11709.0070776707,-6936.81851922019,-8754.72784806631,-5946.55043477679
-11718.3987096039,-6942.5588856404,-8761.77149911114,-5951.37112905204
-11727.837493949,-6948.39946195017,-8768.92643753159,-5956.21300900412
-11737.2733027897,-6954.00596087025,-8776.10571101371,-5961.00460844216
-11746.8178525812,-6959.65231564191,-8782.88682012122,-5965.79958310443
-11756.1014053937,-6965.36652595315,-8789.8688958894,-5970.67828639572
-11765.6118894536,-6970.96626441428,-8796.84726433206,-5975.55011587567
-11775.1471600394,-6976.43745280464,-8803.9830639796,-5980.43659548033
-11784.7065169766,-6982.16311492906,-8810.89648764024,-5985.41557308768
-11793.9671716053,-6987.99586890469,-8817.96337093061,-5990.2786411983
-11803.07002432,-6993.5939627097,-8825.02485350844,-5995.14159002085
-11812.4386702358,-6999.27225812902,-8832.10556321921,-6000.05384631965
-11821.9690790936,-7004.85271223124,-8839.15384830978,-6005.02101250819
-11831.4092994403,-7010.56254162122,-8846.16586397567,-6009.92456525345
-11841.0096037929,-7016.27821821053,-8853.25972132481,-6014.78470994173
-11850.553477116,-7021.88957843921,-8860.23431292253,-6019.40483297379
-11859.9014271242,-7027.67570202936,-8867.2355797194,-6024.16812449793
-11869.1900999824,-7033.48448319407,-8874.2138069375,-6029.03733057784
-11878.3496895308,-7039.06682246741,-8881.11633482072,-6033.86483300034
-11887.7319252667,-7044.42848220124,-8888.123366327,-6038.50809063316
-11897.35747015,-7050.09658127383,-8895.35093934254,-6043.15596725503
-11906.6351602004,-7055.59916189126,-8902.62230847098,-6048.0052422773
-11916.1141231776,-7061.16477790503,-8909.89411376848,-6052.85536880996
-11925.5526848347,-7066.52122612061,-8917.01956337172,-6057.56342819461
-11934.724920333,-7072.22400701576,-8924.19948190296,-6062.19674307179
-11943.7668972795,-7077.62957727686,-8931.14359879265,-6066.90508693763
-11953.3272340014,-7083.19882025808,-8938.27922895383,-6071.47456886096
-11962.9080499835,-7088.73469455931,-8945.43399874314,-6076.21593369833
-11972.2138659002,-7094.15546309181,-8952.42643448706,-6081.14397132825
-11981.7140236087,-7099.72737822881,-8959.51816256901,-6085.87330370596
-11991.2642715256,-7105.20343753266,-8966.64079006296,-6090.63463534243
-12000.9516694,-7110.65323562603,-8973.63475189803,-6095.37189763333
-12010.25871555,-7116.04738878782,-8980.71224881814,-6099.99807540471
-12019.3842650068,-7121.5630952918,-8987.70753176093,-6104.63397061172
-12029.0211441252,-7127.09980784054,-8994.81850462251,-6109.43192975962
-12038.3029848196,-7132.82340855253,-9001.75105039485,-6114.3196658276
-12047.5278095542,-7138.38837357937,-9008.74951460727,-6119.23461780941
-12056.8116363937,-7143.91694330919,-9015.53578005362,-6123.92668787185
-12066.693872568,-7149.42678326381,-9022.62967005995,-6128.69721807158
-12076.2141389405,-7155.02915242035,-9029.78551300644,-6133.60562572717
-12085.1707476208,-7160.82095723728,-9036.83026803575,-6138.5275692659
-12094.5383367882,-7166.47810873172,-9043.76179178208,-6143.26490435402
-12103.9558288559,-7171.9557826316,-9050.59813472051,-6148.07916830248
-12113.3709433193,-7177.44605635589,-9057.50201283846,-6152.77027531209
-12122.7552899785,-7183.01196315677,-9064.58606521298,-6157.34739571661
-12132.1066686652,-7188.71376298636,-9071.72581862036,-6162.0079943377
-12141.4345223299,-7194.43566696508,-9078.55317083816,-6166.8143340668
-12151.0453365931,-7200.1309482735,-9085.68248853846,-6171.74067388851
-12160.5599741291,-7205.82939690152,-9092.74559722301,-6176.38094269839
-12170.2699852775,-7211.68697224556,-9099.81401063841,-6181.19325707591
-12179.5855305958,-7217.2520597063,-9106.89143975818,-6186.03808068311
-12188.9718471177,-7222.8842601798,-9113.81666584804,-6190.89969457361
-12198.5811887632,-7228.41649760304,-9120.77444033695,-6195.81243348525
-12207.9160720955,-7234.10872438089,-9127.89278159884,-6200.71445997033
-12217.7136434462,-7239.79662397771,-9135.02783185645,-6205.48503843007
-12227.3178932984,-7245.44283344789,-9142.09341768531,-6210.37820238312
-12236.8424064715,-7250.90988212389,-9149.08484634371,-6215.15681936388
-12245.8371433186,-7256.79241985939,-9156.14749847495,-6220.00793690014
-12255.3187166939,-7262.36706015851,-9163.0697929438,-6224.92316918225
-12264.4987536843,-7267.66800652635,-9169.94699176505,-6229.77236911742
-12273.4251354127,-7273.2093132728,-9176.94885244261,-6234.52602786013
-12282.3324498138,-7278.68785487101,-9184.05651382905,-6239.31534071512
-12292.0117359975,-7284.25720954739,-9191.16843392823,-6244.27797432129
-12301.2046955816,-7289.64618635607,-9198.07074879535,-6249.14867781805
-12310.6699129672,-7295.22784434259,-9204.90499011252,-6253.92457472202
-12320.3600838571,-7300.71371795449,-9212.1267390537,-6258.81644817932
-12329.9299698146,-7306.23648135505,-9219.13886073419,-6263.46344213365
-12339.3491924575,-7311.80765244485,-9226.20031497417,-6268.28970228316
-12348.8907414976,-7317.33317093489,-9233.21376795021,-6273.14711207061
-12358.4852766074,-7322.54093974199,-9240.18133975071,-6278.00775958045
-12368.1787525965,-7327.85630661739,-9247.1997166669,-6282.93167630693
-12377.7107329959,-7333.61507920045,-9254.11245549984,-6287.80277205334
-12387.2499195249,-7339.2501452892,-9260.98903013447,-6292.76094694483
-12396.6991836285,-7345.04375257126,-9267.89882365324,-6297.44319630619
-12406.1179999815,-7350.43093878779,-9274.98324671034,-6302.20081045117
-12415.7352077545,-7355.89477815755,-9282.00586590281,-6307.02424993604
-12425.1364074485,-7361.31441941415,-9289.19125917049,-6311.95195083197
-12434.6766468362,-7366.79981144654,-9296.14095064366,-6316.76851474578
-12444.1963991204,-7372.59067327582,-9302.99099038076,-6321.47676522528
-12453.7823577436,-7378.26146279901,-9310.01411746371,-6326.19541689038
-12463.3368260771,-7383.87745013913,-9317.25932410367,-6331.03684655215
-12473.2597117078,-7389.2888623767,-9324.37384300746,-6335.68504351953
-12482.7174847346,-7395.01295745932,-9331.34526177483,-6340.37679257408
-12492.112797122,-7400.4441054698,-9338.31158095216,-6345.11918375335
-12501.2124489803,-7405.8377692509,-9345.55949275034,-6350.05372448916
-12510.738709828,-7411.41210967185,-9352.57756404585,-6354.82983785377
-12520.1835996142,-7417.05625358959,-9359.59057252001,-6359.50774165875
-12529.6768615482,-7422.69591921582,-9366.79421865716,-6364.29180440663
-12539.0879174546,-7428.21280906726,-9373.83389315512,-6369.21505540828
-12548.3819057671,-7433.83518695161,-9380.91490435913,-6374.20191622249
-12557.6681786306,-7439.61608900188,-9388.08437539432,-6379.12061082191
-12567.0515466805,-7445.34220211329,-9395.18368750113,-6384.06858830746
-12576.5853230088,-7451.17160955194,-9402.48914071729,-6388.97921515784
-12586.0907589129,-7456.64049388601,-9409.81536911144,-6393.87948851521
-12595.3517996584,-7462.23128316545,-9416.92032934676,-6398.77378248922
-12604.4989508802,-7467.47571844346,-9423.98199109961,-6403.57353838463
-12614.187075388,-7472.98232614197,-9431.21257430272,-6408.43220979069
-12623.596858869,-7478.51862011414,-9438.29344040089,-6413.18355354834
-12632.8329443778,-7484.1980699003,-9445.38779801846,-6418.04741524407
-12642.2521050725,-7489.75083886997,-9452.5800247415,-6422.91357486936
-12651.6962101296,-7495.45467473898,-9459.92494723135,-6427.71725540275
-12661.2062803706,-7501.05655455666,-9467.2493943145,-6432.63614750593
-12670.7564409145,-7506.66509629793,-9474.42512738738,-6437.51148167426
-12680.3188419003,-7512.27125090583,-9481.53167195264,-6442.40864484712
-12689.8423835564,-7518.04132294969,-9488.66198949816,-6447.25121773615
-12699.187416926,-7523.82493644512,-9495.62287907303,-6452.02863949967
-12708.8473097574,-7529.47104513188,-9502.63413693469,-6456.94365520058
-12718.4094661829,-7534.96288583405,-9509.54488188825,-6461.93123197605
-12728.2233855639,-7540.52117487522,-9516.60720081448,-6466.6259264518
-12737.7301546873,-7546.38163958566,-9523.70709949549,-6471.33034224173
-12747.1117074437,-7552.04829329022,-9530.9626144841,-6476.15343728776
-12756.712969673,-7557.70553928861,-9538.00980312928,-6480.95491718102
-12766.2162797999,-7563.34848123424,-9545.28463417912,-6485.7252858425
-12775.9840584352,-7568.95947430541,-9552.3858371051,-6490.49092613917
-12785.5811783089,-7574.76155917445,-9559.46377589585,-6495.12304417438
-12795.1629854466,-7580.50825706915,-9566.5895890654,-6499.85108098387
-12804.755237259,-7586.18462498003,-9573.90113416228,-6504.59636882915
-12814.6164059548,-7591.99740306508,-9581.02116824452,-6509.32189952424
-12824.4687590783,-7597.96552363064,-9588.22891332856,-6513.92060554896
-12834.0947535202,-7603.55392226575,-9595.42477933955,-6518.71534226911
-12843.7191791729,-7608.76216831157,-9602.5814894383,-6523.41567303071
-12853.2899632017,-7614.40002624905,-9609.78853566621,-6528.20255055218
-12862.9787636021,-7620.23420872075,-9616.76836436444,-6532.97092804348
-12872.6205501884,-7626.01381637166,-9623.73686334527,-6537.71444270916
-12882.002401,-7631.98512182443,-9630.80980423368,-6542.46676120195
-12891.5154324417,-7637.65654943393,-9637.83033517741,-6547.12727905598
-12901.1191597028,-7643.25927085759,-9644.82538248106,-6551.92154320218
-12910.6758267091,-7648.86002431501,-9651.94646579504,-6556.59438656554
-12920.0360531326,-7654.4849464284,-9658.94467071038,-6561.29684947561
-12929.7194228803,-7660.00097447586,-9665.84469087476,-6566.06068555544
-12939.1359387409,-7665.53082099136,-9672.84887940733,-6570.88827143969
-12948.7437372072,-7671.25271613498,-9680.09948414798,-6575.64182286223
-12958.6490646509,-7676.8093537295,-9687.14353512215,-6580.50519566549
-12968.4372989202,-7682.21983409599,-9694.20112042942,-6585.50901695568
-12977.8878033231,-7687.99088379636,-9701.36470258362,-6590.45285499733
-12987.6665274559,-7693.66959935358,-9708.41891646034,-6595.20528020778
-12997.1666084379,-7699.38555043176,-9715.40500400043,-6599.95685226438
-13006.9096775429,-7705.17229958136,-9722.44773791271,-6604.62808628411
-13016.1201085271,-7710.89318849596,-9729.46021367945,-6609.5943979102
-13025.7682138029,-7716.46759172119,-9736.37486547332,-6614.34808461993
-13035.1938523011,-7722.09001547577,-9743.45136437483,-6619.0944680317
-13044.799330185,-7727.81872488046,-9750.47127257007,-6623.78369397143
-13054.5586695042,-7733.76190053642,-9757.45591208494,-6628.48530249912
-13063.8920025132,-7739.41731669132,-9764.51419562135,-6633.36073530463
-13073.5335855247,-7745.29880800623,-9771.5875906616,-6638.03325533268
-13082.937338276,-7751.05839818431,-9778.7128148744,-6642.76009738997
-13092.4168656015,-7756.83197726365,-9785.87627960122,-6647.4599925899
-13101.9673794751,-7762.55870005085,-9793.02682129136,-6652.36970743733
-13111.6255764874,-7768.2066660923,-9800.05484540683,-6657.43057632414
-13113.7697424394,-7769.25460909893,-9801.67678005134,-6658.6848800412
-13113.8987726531,-7769.06586499053,-9801.50233537403,-6658.38074213709
-13115.2006561622,-7769.34482513801,-9802.1829567807,-6658.84160966049
-13114.9949748822,-7769.33198334256,-9802.20230331599,-6659.10455170014
-13116.5698243223,-7770.28846736694,-9803.50691019093,-6660.1485500159
-13120.2137972256,-7772.03818834029,-9806.28456296555,-6662.22651641957
-13125.5918018219,-7775.31635512245,-9810.33221708099,-6665.06694532335
-13132.6406868302,-7779.51005891464,-9815.59817985849,-6668.51318621367
-13140.685665119,-7784.24306809557,-9821.64413262665,-6672.5229567158
-13149.4634143912,-7789.50561774887,-9828.2001550255,-6676.85779665712
-13152.4613858354,-7791.13937829918,-9830.44779510481,-6678.34000824086
-13157.0571375603,-7794.09271780248,-9833.79593992942,-6680.86819946101
-13163.6180752228,-7798.35779925651,-9838.97848566156,-6684.36097646443
-13172.1443132281,-7803.27476726981,-9845.13713107787,-6688.49634006498
-13180.9526354595,-7808.52587783808,-9851.71018135992,-6692.66741625863
-13190.1402750521,-7814.06253487795,-9858.64322907061,-6697.34311597003
-13199.8405217295,-7819.78673130879,-9865.85529314381,-6702.20723060808
-13202.868544761,-7821.7477745796,-9868.19840680117,-6703.83114927387
-13208.1969705869,-7824.79901420328,-9871.97969740563,-6706.51938505946
-13215.6312968232,-7829.00038171821,-9877.31752533257,-6710.2213986133
-13224.2494783199,-7833.98944878423,-9883.70107761049,-6714.29826377415
-13233.0488822335,-7839.44778385511,-9890.46475931946,-6718.80542753427
-13242.4362669346,-7845.1356260321,-9897.49235778614,-6723.51777648092
-13251.9627882497,-7851.02754630422,-9904.77487536604,-6728.45132306833
-13255.2216519495,-7853.16448129452,-9906.98646808252,-6729.94734010672
-13260.3049123188,-7856.12349815195,-9910.77693451719,-6732.39047497233
-13267.4627683491,-7860.24118871378,-9916.07715415119,-6735.89737539029
-13275.8077507598,-7865.03535061029,-9922.33280011308,-6739.83362179498
-13284.9256492517,-7870.3881452333,-9929.05696172807,-6744.07387229059
-13294.4431115291,-7875.97118656214,-9936.14434275686,-6748.67414091534
-13304.2839779469,-7881.88446524359,-9943.46029902612,-6753.72227666778
-13307.5308232084,-7883.76199943719,-9945.72868071416,-6755.24416619027
-13312.1597284725,-7886.66980785651,-9949.31443669789,-6757.72247867566
-13319.1454113682,-7890.8230573194,-9954.64614342708,-6761.39562288016
-13327.5274384428,-7895.82606231796,-9960.82859746229,-6765.54749343208
-13336.3944421162,-7901.20392882175,-9967.56550539929,-6770.16080228707
-13345.7617829073,-7906.88534778209,-9974.27334429882,-6774.90261758486
-13355.0806038187,-7912.6803891868,-9981.29537638435,-6779.88947302014
-13357.6759932142,-7914.65450475727,-9983.69196029067,-6781.56885619572
-13362.7772968985,-7917.53556558927,-9987.38998051165,-6784.20022010239
-13369.837318862,-7921.57183740624,-9992.56841569229,-6787.6705713383
-13378.1672193415,-7926.29764479541,-9998.9883284659,-6791.89000455821
-13387.4949762312,-7931.64230197505,-10005.5066925404,-6796.53249772272
-13396.9246182441,-7937.18614588356,-10012.531651473,-6801.25652792246
-13406.4461322772,-7942.87442708928,-10019.730995651,-6806.19676362425
-13409.5305911538,-7944.55788837383,-10021.9125364944,-6807.92739681052
-13414.063421397,-7947.33804891131,-10025.5817122596,-6810.30863952248
-13421.1211291176,-7951.68540494702,-10031.094507159,-6813.86171521602
-13429.4893319571,-7956.94890426256,-10037.4415245147,-6818.10326350688
-13438.8134777684,-7962.30953117711,-10044.1904100309,-6822.71890990493
-13448.2222139338,-7968.06343107983,-10051.2352217099,-6827.69907305579
-13457.9323473955,-7973.77847663451,-10058.5476376092,-6832.62917539295
-13464.6673011784,-7977.93588377952,-10064.0179442054,-6836.18360869091
-13472.5644438452,-7982.7067689623,-10069.7118767713,-6840.26629610962
-13481.1684429189,-7987.9695238504,-10075.9948393475,-6844.59197429677
-13490.5725890311,-7993.25538377664,-10082.6855964211,-6849.30347581343
-13500.0392650155,-7998.57096338618,-10089.7304101611,-6853.96529342191
-13509.6835390843,-8004.12956592528,-10096.7169244392,-6858.80139590689
-13519.3171582153,-8009.9013530318,-10103.8864730629,-6863.67709569994
-13528.2140043526,-8015.27820268615,-10110.5222140353,-6868.19190384365
-13537.288851509,-8020.54034961235,-10117.1636476683,-6872.61764185897
-13546.4731753395,-8026.11097769217,-10124.226995013,-6877.06184289631
-13555.7754992439,-8031.60739647597,-10131.0989327476,-6881.81985250602
-13565.3743055103,-8037.17348307228,-10138.0826416302,-6886.61773829934
-13574.9131895559,-8043.07991782861,-10145.2186760076,-6891.38034068724
-13584.5679595989,-8048.74766101691,-10152.2471743593,-6896.2482300894
-13593.986663622,-8054.03372253919,-10159.1380257796,-6900.86027729464
-13603.3960269821,-8059.32986896239,-10166.0420206341,-6905.59917737095
-13612.5088660276,-8064.93373043388,-10172.9436893953,-6910.17081246045
-13621.8380032232,-8070.4345911978,-10179.8422579491,-6914.81494334534
-13631.163758304,-8075.97469969696,-10186.8093234341,-6919.59331089542
-13640.3803571695,-8081.45809380672,-10193.8711773062,-6924.34485462468
-13649.7833275914,-8086.9076600838,-10201.1007541863,-6929.28120075735
-13659.2707578392,-8092.42885069989,-10208.0107636036,-6934.19081885214
-13668.3261614877,-8097.89291706539,-10214.9568271886,-6938.8816763112
-13677.5536083066,-8103.32192911316,-10221.8653100933,-6943.57775202295
-13686.7840838833,-8108.70442169354,-10228.7404750615,-6948.24578278569
-13696.129173936,-8114.27581735605,-10235.8898511657,-6953.04054781591
-13705.6967900925,-8119.86970211487,-10243.0083929103,-6957.90640847565
-13715.0174610005,-8125.45072469425,-10249.9615465294,-6962.70283375026
-13723.9966542593,-8130.92849314682,-10256.7710803486,-6967.34939645507
-13733.1592880505,-8136.46545494266,-10263.6406662554,-6971.9993758328
-13742.7841466846,-8142.04521551073,-10270.6120677678,-6976.73889971428
-13752.3440498251,-8147.68377431836,-10277.6124626739,-6981.33639339463
-13762.2142065046,-8153.05147887927,-10284.4649244388,-6986.10342123801
-13771.5583773081,-8158.27198111946,-10291.4347662579,-6990.73408926939
-13780.8047020017,-8163.61125573174,-10298.4280153307,-6995.40690477823
-13790.3340296501,-8169.06209575387,-10305.4395179025,-7000.09113466281
-13799.2644216905,-8174.57562330252,-10312.4385804141,-7004.76195679336
-13808.2863071326,-8180.08864372287,-10319.5273060604,-7009.42549264728
-13817.5741831511,-8185.58509506742,-10326.5244306442,-7014.21129361617
-13826.787528306,-8191.185485034,-10333.5529139663,-7018.83419507864
-13835.9507180451,-8196.75970094559,-10340.3961414271,-7023.39845734874
-13845.426765583,-8202.25081002222,-10347.398322618,-7027.99502601111
-13854.8373359167,-8207.68058428751,-10354.6013104363,-7032.61633249345
-13864.1400525009,-8213.3469552248,-10361.6474542782,-7037.4194856298
-13873.6976756019,-8218.74541591454,-10368.5184027122,-7042.48423593204
-13882.625693153,-8224.34428130988,-10375.4622103493,-7047.18777473511
-13891.988854633,-8229.69337129431,-10382.3933010827,-7051.88866317812
-13901.1440963583,-8235.39624998251,-10389.6907802418,-7056.69000711519
-13910.3382559608,-8240.75740626995,-10396.7836313192,-7061.55547284436
-13919.6837126041,-8246.13339637783,-10403.8176776065,-7066.42322177427
-13928.7512871423,-8251.68261763552,-10410.8645548152,-7071.27824483768
-13938.1083135745,-8257.12761160176,-10417.9723051757,-7075.9807840995
-13947.3271584273,-8262.26198329505,-10425.0884590518,-7080.53418218664
-13956.7261892841,-8267.73647521909,-10432.0908015276,-7085.30848884583
-13966.1434064539,-8273.32271314141,-10438.9537208262,-7090.03334641612
-13975.3755604342,-8279.00281939182,-10445.9190088804,-7094.76196014136
-13984.5997691759,-8284.71508012029,-10452.7822774958,-7099.37516473781
