Achiever,Killer,Explorer,Socializer
-8809.35792375653,-5276.25155302965,-7215.54997384118,-4965.0088159829
-8817.33251114502,-5280.94119833963,-7222.23005418354,-4969.31357206317
-8825.35007318554,-5285.73564642238,-7228.94765977548,-4973.78377524939
-8833.474254557,-5290.43769279222,-7235.37967662791,-4978.21456798515
-8841.69233666296,-5295.1333721153,-7241.71519904692,-4982.71471370115
-8850.04231079086,-5299.89607924642,-7248.14764557139,-4987.44628686071
-8858.17427289845,-5304.58539264979,-7254.78387638928,-4992.11952257553
-8866.27726069813,-5309.24253324986,-7261.26702655815,-4996.73789366044
-8874.37288582518,-5313.72311561315,-7267.68866409936,-5001.33806459445
-8882.41466422323,-5318.27076352594,-7274.15847751562,-5005.9196581629
-8890.61094537113,-5322.82957379467,-7280.6303559783,-5010.45722044621
-8898.22361169795,-5327.61353916902,-7287.23552559556,-5014.81480517001
-8905.74929138252,-5332.18464441559,-7293.72875081015,-5019.23318124177
-8913.33858414292,-5336.64023529807,-7300.05224405551,-5023.88558698094
-8920.81547050321,-5341.00951040509,-7306.13997163909,-5028.35588745527
-8928.45700774528,-5345.48087582846,-7312.35874995835,-5032.89198962994
-8935.95482123099,-5350.03940766824,-7318.8975289806,-5037.34420391591
-8943.26409821102,-5354.65231297636,-7325.25198775495,-5041.86067000354
-8950.64688720751,-5359.27936466751,-7331.53462594008,-5046.19551147558
-8957.72055487755,-5363.986651152,-7337.8212147511,-5050.50442186137
-8964.97572742796,-5368.63101607983,-7344.07352793482,-5054.77226383773
-8972.59416928782,-5373.3204079333,-7350.37203532746,-5058.91429913809
-8979.77045590695,-5377.96514079641,-7356.47263303447,-5063.11918925161
-8987.51679789917,-5382.73061307966,-7362.62267287092,-5067.22030840824
-8995.15537342869,-5387.52404246113,-7368.92285747421,-5071.67146413484
-9002.81258806186,-5392.2437027427,-7375.29559552591,-5075.85840406525
-9010.38853392336,-5397.04716327584,-7381.73930568034,-5080.08702128307
-9018.41737618027,-5401.83666449421,-7388.25876364065,-5084.24374676343
-9026.30601153712,-5406.76998096905,-7394.64179994905,-5088.48285324891
-9034.35454087226,-5411.46347820031,-7401.03187827068,-5092.80261341135
-9042.3817236118,-5416.2533615385,-7407.68716675548,-5097.18359401977
-9050.5075559363,-5420.85360708507,-7414.26981224166,-5101.46883299536
-9058.81214064021,-5425.59303323575,-7420.79498488514,-5105.79755070633
-9066.76002834305,-5430.41193622167,-7427.3948068408,-5110.34934122169
-9075.02750065021,-5435.20045666792,-7434.01275476022,-5114.77809640808
-9083.23365146026,-5440.15688528881,-7440.68258528521,-5119.28741393555
-9091.3580320364,-5444.80042630179,-7447.20388307128,-5123.88602897777
-9099.43041189763,-5449.43204585098,-7453.78415334373,-5128.42080998408
-9107.74133468817,-5454.19944502272,-7460.43649537788,-5133.11746965253
-9115.97253238539,-5458.94603269005,-7466.87978247079,-5137.6456286236
-9124.4820122397,-5463.51061221847,-7473.07164304226,-5142.28295550028
-9132.64281590393,-5468.09806045098,-7479.56756685831,-5147.01515546952
-9140.71318454518,-5472.82683442358,-7486.07583608284,-5151.56444026439
-9148.55595977917,-5477.41809316209,-7492.5041387047,-5156.10694853121
-9156.5004058026,-5482.05716071532,-7498.99426304014,-5160.69894928205
-9164.03226087649,-5486.63843323466,-7505.304082527,-5165.25737539789
-9171.58889634197,-5491.20838260559,-7511.52623215232,-5169.74164097759
-9179.1409493021,-5495.78629373538,-7517.89513296039,-5174.13214913601
-9186.56067257932,-5500.32505299737,-7524.1482877858,-5178.55824053913
-9194.10579429126,-5504.9370716778,-7530.42873312741,-5182.90889632601
-9201.49609759368,-5509.74321039824,-7536.71722722043,-5187.26243135813
-9209.12827346495,-5514.50273308081,-7542.8150830376,-5191.48687446985
-9216.54272628016,-5519.18204027175,-7548.91057396167,-5195.85149082028
-9224.08156790811,-5523.94888906128,-7555.19892231751,-5200.15189641533
-9231.78701538767,-5528.76290703711,-7561.64021465202,-5204.46940156958
-9239.1853451212,-5533.62639119778,-7567.95481139504,-5208.70765489473
-9246.89311598534,-5538.42374909935,-7574.47722606849,-5212.92800337515
-9254.606580938,-5543.30825111446,-7580.83375607953,-5217.33376361438
-9262.24613190241,-5548.09384036547,-7587.19131328039,-5221.50670606355
-9270.12678820963,-5552.86299527121,-7593.54532487195,-5225.79984842076
-9278.17944577814,-5557.76997693421,-7599.99904373104,-5230.21778726793
-9286.22753077598,-5562.68749396812,-7606.405354793,-5234.6678828215
-9294.36255018342,-5567.52189051924,-7613.04133390133,-5239.01131099101
-9302.44288831578,-5572.34099570236,-7619.66280050312,-5243.45694124326
-9310.61155353233,-5577.03710272331,-7625.90810365529,-5247.883304482
-9318.7772672933,-5581.62045364634,-7632.41171666201,-5252.3087658732
-9326.97285960378,-5586.44814879627,-7638.89502553024,-5256.85374436073
-9335.07422642712,-5591.18573527219,-7645.46535856229,-5261.3055305285
-9343.5086787005,-5595.95500017172,-7652.01482915157,-5265.84500604344
-9351.78534358112,-5600.74988074522,-7658.44387507613,-5270.12321828827
-9360.05586737022,-5605.46139696957,-7664.84406900915,-5274.539980715
-9368.19101235444,-5610.16723885907,-7671.34158743949,-5279.24652773405
-9376.50280120994,-5614.97583752209,-7677.8460336764,-5283.85530077095
-9384.54088173485,-5619.50271505144,-7684.34951686876,-5288.45439009261
-9392.38649941784,-5624.14196274134,-7690.78503978217,-5293.04551499494
-9400.12378509163,-5628.66911295836,-7697.25746771717,-5297.58567639585
-9407.79678295494,-5633.19206479722,-7703.56887302243,-5302.09097197544
-9415.57690712937,-5637.82977479313,-7709.87538683045,-5306.46447056857
-9423.19889885668,-5642.27093874578,-7716.27921348336,-5310.9217075414
-9430.47089680704,-5646.73367819631,-7722.51149964635,-5315.45189420868
-9437.94201448106,-5651.38751285194,-7728.76731131438,-5319.84894992369
-9445.2558464441,-5656.13290684927,-7734.95676362542,-5324.20802515424
-9452.60574553328,-5660.83308108533,-7741.29329740548,-5328.54901938053
-9460.23838612113,-5665.67836933337,-7747.79324604753,-5332.9696579327
-9467.72214975557,-5670.38086721236,-7754.09924478805,-5337.29651219821
-9475.62060015326,-5674.94234679403,-7760.47991927938,-5341.73715895223
-9483.52630192565,-5679.64139949325,-7766.94161040983,-5346.04529818932
-9491.46893999626,-5684.23686148249,-7773.33520257874,-5350.28970062136
-9499.31320156422,-5688.99503281448,-7779.65864241878,-5354.67796821098
-9507.33888293545,-5693.72294344637,-7786.23221666711,-5358.9833966287
-9515.11397456741,-5698.66292647612,-7792.66347316356,-5363.26564540597
-9523.07367550283,-5703.59406827425,-7798.93897933199,-5367.6325722626
-9531.16891428956,-5708.39312029848,-7805.52186173874,-5371.97992520784
-9539.16860361463,-5713.24185011904,-7812.00064022375,-5376.29326386073
-9547.26153339311,-5718.08066819044,-7818.6001292986,-5380.7502555058
-9555.24292415225,-5722.88839550729,-7825.11783298533,-5385.2055586291
-9563.48357891891,-5727.73256155491,-7831.66131605897,-5389.67551253024
-9571.5902685591,-5732.4345204243,-7838.15357579431,-5394.14386858414
-9579.88216814982,-5737.25959332818,-7844.68242379837,-5398.67324084955
-9588.23531621325,-5742.08541021562,-7851.17427395528,-5403.0122801641
-9596.54417586306,-5746.80694656464,-7857.62605556313,-5407.52792039535
-9604.90645939508,-5751.52947213054,-7864.14147843636,-5412.19236720021
-9613.3606874225,-5756.29516184198,-7870.62113210599,-5416.6249582733
-9621.64453507813,-5761.25302395764,-7877.06477567643,-5420.98982374491
-9629.85457833419,-5766.07554632861,-7883.49821374289,-5425.39162325493
-9638.05504870967,-5770.62867079953,-7889.92264855154,-5430.02713014939
-9645.9632709716,-5775.14245694985,-7896.39200194841,-5434.49823661668
-9654.07567199697,-5779.8790306053,-7902.86617802976,-5439.02128419352
-9662.02049219029,-5784.46929884216,-7908.98533937592,-5443.58315165049
-9669.72746573303,-5789.02060951062,-7915.34994247953,-5447.73466945119
-9677.45851574419,-5793.61481115472,-7921.56240345931,-5452.18195468034
-9684.84910312212,-5798.4157509998,-7927.89241336442,-5456.73335146892
-9692.1007636275,-5803.25260271295,-7934.21198500911,-5461.24364259131
-9699.74141257361,-5807.99698165537,-7940.47981156211,-5465.75206368095
-9707.24934729385,-5812.64680654793,-7946.66432354629,-5470.05228596362
-9714.49857960025,-5817.24093992778,-7952.92268661305,-5474.47451676765
-9721.96151662889,-5821.85029402635,-7959.21745639451,-5478.96065835987
-9729.59139096946,-5826.44866054563,-7965.73160925387,-5483.20793079581
-9737.17648474392,-5831.23122699208,-7972.20436762925,-5487.30539018402
-9744.71629077013,-5835.91186628234,-7978.74938098256,-5491.54548595958
-9752.36789842824,-5840.52767854409,-7985.0706977563,-5495.80292825681
-9760.17434707745,-5845.3951303078,-7991.40752916644,-5500.20273604801
-9768.03382564836,-5850.16179623278,-7997.94795728076,-5504.65875729582
-9775.95518337885,-5854.91741427407,-8004.38607604944,-5508.86777709138
-9784.07553089822,-5859.7295225811,-8010.87611719236,-5513.19637679053
-9792.10067540463,-5864.53846687267,-8017.45434155301,-5517.47910042891
-9800.38990942953,-5869.50616155652,-8024.08595945318,-5521.85130166172
-9808.64725619591,-5874.39079282601,-8030.67993281887,-5526.4743262991
-9817.02895994107,-5879.41114567345,-8037.38670318135,-5530.95744685493
-9825.23539263466,-5884.428562948,-8044.03723609841,-5535.55237290088
-9833.57367102658,-5889.37277328482,-8050.6746056096,-5540.0987919534
-9841.88440841224,-5894.27335352101,-8057.30146379539,-5544.57375621762
-9850.08069545278,-5899.12172646396,-8064.02387732938,-5549.16627175677
-9858.28429080132,-5904.01008765216,-8070.51423524725,-5553.80215424158
-9866.62878529462,-5908.85269600018,-8077.08736306485,-5558.44816307112
-9875.05309107626,-5913.57568818671,-8083.53101349255,-5563.1147152312
-9883.39540783838,-5918.15314595455,-8090.10025156735,-5567.81949898661
-9891.33839629353,-5922.90667137025,-8096.49095339288,-5572.57699948406
-9898.87981429361,-5927.67202682334,-8102.94445135457,-5577.11541554759
-9906.50703449859,-5932.26472805726,-8109.25155565618,-5581.7172574498
-9914.31324974358,-5936.84579761308,-8115.79012650133,-5586.18016893099
-9921.92874803207,-5941.34137090252,-8122.14964892717,-5590.78531284195
-9929.59759720529,-5946.02210755195,-8128.56917140659,-5595.39463297547
-9937.07896344271,-5950.85548049484,-8134.99328284493,-5599.97361178558
-9944.59094496886,-5955.5449350656,-8141.28780607072,-5604.25266703877
-9952.01182340208,-5960.32681686695,-8147.71823378225,-5608.68306187251
-9959.27361604123,-5965.08506141845,-8153.94998444879,-5613.08359562089
-9966.73983048125,-5969.82848237537,-8160.19019255186,-5617.45563855229
-9974.42507533869,-5974.51040971278,-8166.5417734326,-5621.68373241638
-9982.16926646278,-5979.33981346752,-8173.13393836437,-5626.08053158111
-9989.7946828902,-5984.03069743532,-8179.78605123154,-5630.38259511538
-9997.47669519053,-5988.82423110686,-8186.34875976519,-5634.64253922931
-10005.2520555976,-5993.77486877939,-8192.82679366301,-5638.99350011132
-10013.0556508043,-5998.88253516493,-8199.5138818696,-5643.16849059288
-10020.910737647,-6003.72064621751,-8205.91035994433,-5647.40939665865
-10029.1097161091,-6008.59892039828,-8212.46909990603,-5651.6183701785
-10037.4593362937,-6013.45192092111,-8219.21273421821,-5656.02395845725
-10045.7228452247,-6018.26688504564,-8225.7859646572,-5660.5504505149
-10054.2357649998,-6023.09488669267,-8232.29424826967,-5664.95236512805
-10062.3992528485,-6028.13653492534,-8238.94800579125,-5669.45394778072
-10070.9743404527,-6032.96949507976,-8245.51693872966,-5673.93532699746
-10079.2489754152,-6037.82367413679,-8252.22434203664,-5678.28872922219
-10087.4921752278,-6042.62974591461,-8258.84784499496,-5682.71151119711
-10096.0276783556,-6047.54108687832,-8265.62532660773,-5687.34776706033
-10104.0919180528,-6052.38786772451,-8272.07965305732,-5692.05599818926
-10112.2792129859,-6057.18647303477,-8278.64796107334,-5696.58493958758
-10120.5498132408,-6062.0566356282,-8284.99124709376,-5701.16833043954
-10128.956259059,-6066.79191747091,-8291.54065524781,-5705.71309758727
-10137.1577205609,-6071.46220177166,-8298.08989147257,-5710.41393277416
-10144.9588776291,-6076.11066435885,-8304.51665593842,-5715.04133728262
-10152.7966583398,-6080.76335811661,-8310.76107178324,-5719.6402107239
-10160.5486326628,-6085.30598452947,-8316.94823597734,-5724.14237473254
-10168.1418232125,-6089.80517142836,-8323.24384908764,-5728.57563785432
-10175.823214692,-6094.25250560256,-8329.69029413972,-5732.89824311716
-10183.3808728383,-6098.94350863538,-8336.10052112587,-5737.21482696446
-10190.629165856,-6103.69466857856,-8342.25009765262,-5741.71417380267
-10198.2283523258,-6108.47655768667,-8348.64320238786,-5746.25565148468
-10205.67154965,-6113.11487216136,-8354.98772398401,-5750.48402656935
-10213.2888946766,-6117.81249457678,-8361.33296329014,-5754.83947204437
-10220.6756974964,-6122.48979999826,-8367.69852676114,-5759.22216497087
-10228.3477991966,-6127.32230796149,-8373.99039275929,-5763.61977380711
-10236.0041006019,-6132.14816944931,-8380.28778058546,-5768.13825966345
-10243.6677045058,-6136.95470924602,-8386.92310325079,-5772.51378358678
-10251.6300977678,-6141.83652977432,-8393.40296141613,-5776.88936681453
-10259.3355583568,-6146.7183627479,-8399.9071886037,-5781.30254403222
-10267.6041156034,-6151.55757352266,-8406.33127657215,-5785.69953900549
-10275.3912057345,-6156.56278527104,-8412.86319710717,-5790.18346540611
-10283.4274191399,-6161.46517019561,-8419.30994089416,-5794.65568309203
-10291.4465610478,-6166.23856892413,-8425.75588585163,-5799.09843540855
-10299.3842787665,-6171.17608774581,-8432.30124180392,-5803.46054201442
-10307.4008831264,-6176.09889497351,-8438.99317734707,-5807.95134406947
-10315.8531582452,-6180.95989301178,-8445.72336953718,-5812.67401714604
-10323.8731088975,-6185.76136988755,-8452.3078706834,-5817.26334392292
-10332.1056148373,-6190.64555572017,-8458.72648391653,-5821.82732560789
-10340.548445921,-6195.5599256754,-8465.4020507624,-5826.49767465532
-10348.8554641526,-6200.30384738425,-8472.08730693297,-5830.99597470562
-10357.1050814063,-6205.23697843945,-8478.77510712612,-5835.58510491214
-10365.4861002945,-6209.9571351026,-8485.33677005915,-5840.34451316926
-10373.7994806643,-6214.5575795752,-8491.9156657941,-5844.9841651977
-10382.2462500738,-6219.14534282379,-8498.29881430316,-5849.66723141077
-10390.3572980209,-6223.75497175438,-8504.7392208103,-5854.26519695455
-10398.3914181931,-6228.40784669948,-8511.1388349792,-5858.97213618708
-10406.006265276,-6233.18194336353,-8517.60241565057,-5863.33791417235
-10413.6329084121,-6237.64546034245,-8524.13818806115,-5867.78207569617
-10421.5022405636,-6242.21144305095,-8530.59273990244,-5872.34557977402
-10429.4086648932,-6246.79261609652,-8537.01360544668,-5876.98716213443
-10437.1759388802,-6251.31199164214,-8543.32441740568,-5881.43157608915
-10444.765525433,-6256.07137476167,-8549.46954751531,-5885.83227283391
-10452.4525316759,-6260.83836663517,-8555.75123523289,-5890.15019531791
-10460.2003470865,-6265.44903791274,-8562.1990399325,-5894.45666728109
-10467.823145409,-6270.08395846009,-8568.51139260586,-5898.81085073819
-10475.5183109323,-6274.80077602344,-8574.76230153932,-5903.13598727184
-10483.2045673088,-6279.63553212137,-8581.02895825365,-5907.55032686662
-10490.6766667507,-6284.28047355801,-8587.64597321934,-5912.03348654729
-10498.7170343833,-6289.20882508113,-8594.12081133167,-5916.4202757688
-10506.4315958029,-6294.03961016891,-8600.52917186991,-5920.6372419375
-10514.3891506803,-6298.96466515663,-8607.10696272444,-5924.95282043247
-10522.3210134234,-6303.71972227829,-8613.64335705689,-5929.47714198133
-10530.3359394003,-6308.56057664331,-8620.14588976196,-5934.09735596896
-10538.4056594335,-6313.53194018016,-8626.89794897959,-5938.59745662511
-10546.6144545169,-6318.45540707569,-8633.55396793498,-5943.18149491394
-10555.0900444602,-6323.38138714342,-8640.31504577476,-5947.75184494342
-10563.3665306506,-6328.11691096703,-8647.22417631506,-5952.46676419344
-10571.5637783197,-6333.04497948326,-8653.88725645095,-5957.07904801906
-10579.7651907957,-6337.78486454636,-8660.61936217862,-5961.58146225231
-10588.3401955923,-6342.51506902286,-8667.25796440768,-5966.14037013772
-10596.5794538869,-6347.28193860205,-8673.81162423439,-5970.61569591145
-10604.5630792905,-6352.14418972794,-8680.46267444069,-5975.26410279741
-10612.7329829207,-6356.95392901133,-8687.14081427503,-5979.85536140925
-10621.1758890361,-6361.82401122078,-8694.05270314671,-5984.52702424264
-10629.4359358505,-6366.51702199143,-8700.78118945311,-5989.2170184211
-10637.5905357445,-6371.22932596336,-8707.30876046598,-5993.83014915088
-10645.5586011825,-6375.80718525536,-8713.74209020657,-5998.47176351298
-10653.6258195678,-6380.59516781682,-8720.24031454874,-6003.04343370823
-10661.5657102415,-6385.33249008345,-8726.60098918254,-6007.49084019567
-10669.4414556815,-6389.98809498378,-8732.96079443975,-6012.01064079014
-10677.1710473434,-6394.67971343563,-8739.2758429297,-6016.64885171915
-10685.048217958,-6399.31522033479,-8745.63047954772,-6021.09511033518
-10692.5269288486,-6404.04732020336,-8752.05469651952,-6025.47814293608
-10699.9553754672,-6408.74993653653,-8758.57557450707,-6029.94815131195
-10707.4798101847,-6413.32938416009,-8764.87834396707,-6034.36970023568
-10715.0948184111,-6417.93360168273,-8771.41124125741,-6038.75568565773
-10722.833463757,-6422.62425696027,-8777.80635857096,-6043.04588485506
-10730.4963986776,-6427.42881490329,-8784.30715949822,-6047.36992768331
-10738.1465232053,-6432.27000269518,-8790.79902672594,-6051.68934332215
-10745.9740489843,-6437.1537824366,-8797.46922668653,-6056.02912670447
-10754.0098558583,-6441.92870346875,-8803.91330953649,-6060.39371772195
-10762.0440226106,-6446.87001095379,-8810.44000649955,-6064.59452765168
-10770.1231790011,-6451.80112003348,-8817.05455286541,-6069.04624226651
-10778.1239607289,-6456.67180585919,-8823.70250644645,-6073.47309772927
-10786.0415524545,-6461.65863384766,-8830.33144341571,-6077.87597441655
-10794.2228973982,-6466.57108828675,-8836.89357193589,-6082.2889585106
-10802.3276549559,-6471.51572340786,-8843.53735835931,-6086.68007944957
-10810.4064307373,-6476.52797663269,-8850.13246987625,-6091.09356071349
-10818.7247360931,-6481.42495179537,-8856.7787276863,-6095.37831952267
-10826.9963544519,-6486.26625656058,-8863.33333967252,-6099.9338159581
-10835.4880542136,-6491.05570317419,-8869.98638303457,-6104.35874223584
-10843.8953190146,-6495.93366895618,-8876.65198926382,-6108.8570448073
-10852.5064255277,-6500.88832856968,-8883.15012416862,-6113.41507513505
-10861.196175555,-6505.77180163682,-8889.76066032448,-6117.91970079335
-10869.7215663347,-6510.68734108019,-8896.44740677133,-6122.477082611
-10878.312565316,-6515.46915917153,-8902.92334499421,-6127.11080410551
-10886.7999555267,-6520.21065642402,-8909.35833098983,-6131.78365817208
-10894.9531045636,-6525.0354899454,-8915.88365243808,-6136.48124214867
-10903.0910603966,-6529.7760562422,-8922.39245415181,-6141.06777959097
-10911.034941895,-6534.48149802027,-8928.72892436981,-6145.49667279606
-10918.8381033186,-6539.16992781038,-8935.07804017938,-6149.91131652696
-10926.3550835545,-6543.80058425931,-8941.48030661767,-6154.43647327388
-10934.1722070447,-6548.36663650332,-8947.7814558265,-6158.80108110351
-10941.6870074667,-6553.03763854226,-8954.21540012124,-6163.24856535644
-10949.3353480529,-6557.70123516443,-8960.56540577071,-6167.7687732198
-10957.1333275264,-6562.41649751873,-8966.84651363745,-6172.00166741469
-10964.8094191253,-6567.27081756016,-8973.2562939641,-6176.45201453311
-10972.5329036433,-6572.0411675442,-8979.77595248225,-6180.69139797044
-10980.1059726774,-6576.77152043442,-8986.2968260052,-6184.98379543868
-10987.6826661112,-6581.77015177499,-8992.91678478908,-6189.2274188417
-10995.7465270778,-6586.74888241469,-8999.48824625164,-6193.75408386805
-11003.7223025114,-6591.58481420931,-9005.99211535366,-6198.35007802772
-11004.567951458,-6592.03775824932,-9007.05288796802,-6199.33357079537
-11003.4068533893,-6591.16166943224,-9006.51751295572,-6198.90552869351
-11003.8137016344,-6591.38782027177,-9006.91992203019,-6199.00971349976
-11002.9446284546,-6590.74123084886,-9006.58789024216,-6198.86705911325
-11003.7472966257,-6591.24807564048,-9007.66898501509,-6199.69653602273
-11006.5145979918,-6592.88456480899,-9010.22891371308,-6201.47434713254
-11010.9149159223,-6595.58188299991,-9014.03294474257,-6204.00794537667
-11016.9412303918,-6599.24464003813,-9018.99057301608,-6207.20546922841
-11024.1984424093,-6603.45720467706,-9024.64974613301,-6211.04687070978
-11031.9778726616,-6608.09704668821,-9030.80591112298,-6215.26664566358
-11034.2394846963,-6609.25176437201,-9032.64521429496,-6216.60804279443
-11038.0493472391,-6611.44883916807,-9035.68805189998,-6218.89007042082
-11043.9472860968,-6615.00437471926,-9040.53702219392,-6222.21012313636
-11051.2069337028,-6619.40888768853,-9046.31058684373,-6226.22581470713
-11058.9134495021,-6624.02813085359,-9052.42768670304,-6230.27181484845
-11067.1044801522,-6628.92025336736,-9058.98368365272,-6234.78109308324
-11075.6360033616,-6633.91474372797,-9065.68000408986,-6239.4360442202
-11077.8937520423,-6635.18802190384,-9067.51712018346,-6240.84532688903
-11082.0070203773,-6637.27928878663,-9070.78072874815,-6243.26649798182
-11088.0781291533,-6640.77010893199,-9075.57926130689,-6246.7681132727
-11095.1953390572,-6645.01981638217,-9081.38943848909,-6250.59940770768
-11102.6729954108,-6649.54107425942,-9087.62433118327,-6254.87247471427
-11110.5107793513,-6654.37375185957,-9094.04319375022,-6259.26969811817
-11118.6625596626,-6659.3433149126,-9100.5651897143,-6263.92703962115
-11120.6281264288,-6660.49438639425,-9102.17343243623,-6265.20130854547
-11124.008411311,-6662.646716795,-9105.51169148644,-6267.3166146492
-11129.7958365245,-6666.06674785549,-9110.35253354602,-6270.55096676812
-11136.5356286022,-6670.15163494076,-9116.0261249275,-6274.23347147949
-11143.9334245976,-6674.66585992223,-9122.14448213971,-6278.08545977798
-11152.0213105197,-6679.50795183771,-9128.6715516768,-6282.40260134296
-11160.300171274,-6684.62788472639,-9135.42786088361,-6287.11482442455
-11162.1640680249,-6685.73955934878,-9137.25966184309,-6288.45857460712
-11165.7620733912,-6688.16203937451,-9140.35137898323,-6290.63291776686
-11171.6209212644,-6691.91312357438,-9145.16942529948,-6293.95189498037
-11178.8549096391,-6696.36417936964,-9150.90449796785,-6297.70123644407
-11186.9592081322,-6701.09799576058,-9157.23512561721,-6302.02465820264
-11195.3030778784,-6706.13110545158,-9163.71726299814,-6306.46784977942
-11203.8933445897,-6711.35396219956,-9170.42882165369,-6311.17363792874
-11205.9788144013,-6712.69233919223,-9172.58001459494,-6312.67127494456
-11210.0657474592,-6714.99360471821,-9175.98723962845,-6315.19406997844
-11216.3735949971,-6718.67043846403,-9181.04260696866,-6318.48810033478
-11223.8131900656,-6723.01496837366,-9187.10580959225,-6322.51334833897
-11232.2397735054,-6727.7398002776,-9193.33056978685,-6326.87010328482
-11240.7947200504,-6732.77479951362,-9200.03222571152,-6331.4543962182
-11249.6131743237,-6737.89927030771,-9206.96180676978,-6336.25457287732
-11251.9148975124,-6739.20067393176,-9208.87895722466,-6337.71898114589
-11255.6417832573,-6741.18550523001,-9212.09924910724,-6339.96144274819
-11261.6674274269,-6744.84693940195,-9217.12947772042,-6343.41857976199
-11269.0276753279,-6749.21726398228,-9223.08077641689,-6347.4775639119
-11277.0419866159,-6753.81821025727,-9229.32149619435,-6351.87497237694
-11285.0767240118,-6758.64876980887,-9235.78993435768,-6356.63557973582
-11293.328192181,-6763.51323225185,-9242.55292217101,-6361.31609032474
-11298.8344751548,-6766.64380359209,-9247.46343367997,-6364.60366481025
-11304.8971393288,-6770.46084039961,-9252.58884952281,-6368.45069383037
-11311.8195746424,-6774.84572199507,-9258.28420443652,-6372.53756017998
-11319.3711718523,-6779.16972676651,-9264.36170258011,-6376.87907412226
-11326.9307198698,-6783.70343292555,-9270.66770835383,-6381.14785324818
-11334.7486686753,-6788.45303723376,-9277.10237252639,-6385.68178463912
-11342.7859575639,-6793.46446309449,-9283.70590891671,-6390.09690682641
-11349.6347198455,-6797.89961423004,-9289.70694283795,-6394.05368851341
-11356.6799393266,-6802.22567565957,-9295.79889701608,-6398.12540584697
-11364.1413244131,-6806.95975075053,-9302.18117676792,-6402.21351258839
-11371.8703183099,-6811.6482388131,-9308.35875602931,-6406.6342579687
-11379.8679126675,-6816.46158478094,-9314.74144335258,-6411.04728153395
-11387.8234668081,-6821.42337647224,-9321.39062815928,-6415.39638097841
-11396.0373318873,-6826.35151448659,-9327.9344336024,-6419.72699594156
-11403.9138364659,-6831.16204605198,-9334.28426168789,-6423.92201357758
-11411.989446385,-6835.8702481036,-9340.69629168098,-6428.23381450283
-11419.8540336267,-6840.6626783456,-9347.11917781457,-6432.57081827306
-11427.7991721115,-6845.45121264902,-9353.53620804505,-6437.00656591373
-11435.9052812954,-6850.43282724784,-9360.07416079253,-6441.48621751174
-11443.9992081229,-6855.24060568611,-9366.54010984885,-6446.04905817983
-11452.2571326326,-6860.02303911714,-9373.26010872115,-6450.74267277614
-11460.5337486426,-6864.75084003424,-9379.81019186347,-6455.22303438578
-11468.644422343,-6869.58216621248,-9386.40760220311,-6459.71529747034
-11476.7172912173,-6874.44729344802,-9392.96232360375,-6464.2296266613
-11484.9069650216,-6879.1337065117,-9399.41176658797,-6468.62510548554
-11493.1495232581,-6883.89228913988,-9406.02074471982,-6473.07054487624
-11501.3377110996,-6888.4452796153,-9412.61504429459,-6477.60112765153
-11509.420656653,-6893.07853499124,-9419.12522402319,-6482.23275184637
-11517.3378259042,-6897.72654972046,-9425.38481791481,-6486.75960986966
-11524.9975971111,-6902.26499539251,-9431.65056473184,-6491.19023586996
-11533.1733121348,-6906.79264360576,-9438.05996494923,-6495.63403126212
-11541.193479918,-6911.38891475432,-9444.42450777592,-6499.95110802144
-11549.2301563456,-6915.92321182317,-9450.70692261194,-6504.44534145186
-11556.858640332,-6920.16792258102,-9457.14989040206,-6508.81912710318
-11564.4300616042,-6924.50566778959,-9463.48092427756,-6513.20197035302
-11572.2124156689,-6929.07727550678,-9469.84640486165,-6517.58542883387
-11579.473165455,-6933.57257819182,-9476.20885549912,-6521.9436380296
-11586.849350714,-6938.17762639817,-9482.63300681367,-6526.20220148334
-11594.3902575328,-6942.71346393718,-9488.97977112263,-6530.61048202229
-11601.6001741022,-6947.46795192105,-9495.40763214485,-6534.81243612181
-11608.9276471757,-6952.14090176892,-9501.70019696411,-6538.96535458161
-11616.8280215959,-6956.64252623369,-9508.00044184611,-6543.36609848565
-11624.4903789675,-6961.26653045155,-9514.48046433367,-6547.63826818106
-11632.0894469723,-6965.96865979344,-9520.85480442191,-6551.97417576474
-11640.0895048013,-6970.71808805997,-9527.18673352684,-6556.48196841855
-11647.7802364521,-6975.68663725325,-9533.6518193951,-6560.74439631787
-11655.7202590462,-6980.44655545087,-9540.04894392915,-6565.04876967706
-11663.8165926607,-6985.35121502179,-9546.71427721886,-6569.45297505203
-11671.7194620992,-6990.02437547258,-9553.32888884824,-6573.93169598691
-11679.8041269899,-6994.73186724875,-9559.91821768713,-6578.40363408542
-11687.8968113142,-6999.50347548929,-9566.51888376196,-6582.81748522277
-11696.0657058004,-7004.24298817868,-9573.21456775276,-6587.23207777906
-11704.2531223282,-7008.90095694304,-9579.81472411099,-6591.59896116648
-11712.3791182982,-7013.69863217811,-9586.49565803104,-6596.0152927613
-11720.5139984909,-7018.60712164613,-9593.00343178759,-6600.46951683292
-11728.6280883709,-7023.51596900529,-9599.56418421357,-6605.00621202697
-11736.514420315,-7028.36825383273,-9606.07066682608,-6609.38995026572
-11744.488946055,-7033.22645074795,-9612.44432103353,-6613.74912553428
-11752.4540901143,-7037.8166503706,-9618.82637938782,-6618.08211448174
