Achiever,Killer,Socializer,Explorer
-9346.47100805504,-5467.53976633212,-4797.74842469905,-6954.56603811755
-9352.01717701631,-5470.71983256018,-4800.79413190247,-6958.58116797087
-9357.21874413031,-5473.4737488939,-4803.74681475,-6961.8610191215
-9362.25774337376,-5476.90772005575,-4806.40182214317,-6966.16216796026
-9367.65324900263,-5479.80866173308,-4809.46281617118,-6969.62415567678
-9372.60729936379,-5483.11451931309,-4812.43269460418,-6973.70791033194
-9377.71035689984,-5486.397817923,-4815.16564029421,-6977.62337001739
-9382.61659930844,-5489.54750319407,-4818.47006221098,-6981.74519159293
-9388.07480191157,-5493.03605662337,-4821.38197755164,-6985.97618851159
-9393.57026585329,-5496.44021187271,-4824.19374101278,-6990.20010763904
-9398.72195486929,-5499.89808499086,-4827.38284152244,-6994.49000216985
-9404.38405732087,-5503.44872847927,-4830.26596455475,-6998.61906416471
-9410.64968568046,-5507.46330141406,-4833.12484128239,-7002.58499689511
-9417.05541208128,-5511.48414522812,-4836.20968878415,-7006.9190965795
-9423.80850750413,-5515.65447830214,-4839.53549539431,-7011.53181280067
-9430.45170458506,-5519.80141290096,-4842.75082630938,-7016.64657676125
-9437.56669043121,-5524.0963761472,-4846.16899007714,-7022.09622191225
-9444.09427322809,-5528.08341308236,-4849.32633318927,-7027.30898183418
-9451.51057390827,-5532.40726356079,-4853.22890466643,-7032.99325155152
-9458.75117318585,-5536.66097441865,-4857.31308414657,-7038.56821269624
-9466.23220026747,-5540.51943866902,-4860.62353885957,-7043.86961208568
-9473.35989442315,-5544.43502868752,-4864.20911621968,-7049.19362967521
-9480.08510732603,-5549.08772778804,-4867.61685648844,-7054.32926762329
-9486.96013989433,-5552.90541564093,-4871.38740278965,-7059.5905886855
-9494.17422290492,-5556.415313584,-4875.30171307881,-7064.65360644244
-9501.30205302641,-5560.56728099354,-4879.28986320238,-7069.4457491764
-9508.76359343396,-5564.71411674309,-4882.94015596222,-7074.29388635794
-9516.00762575141,-5568.4354363221,-4886.50041870378,-7078.56751576197
-9522.61154595082,-5571.61787460913,-4889.98257707293,-7082.84781765906
-9528.82512016815,-5574.51152188622,-4893.36390637986,-7086.94615270521
-9534.68065253879,-5577.26195872627,-4896.95453318084,-7091.15618680294
-9540.16965166681,-5580.81861741489,-4900.2169954221,-7095.7034275666
-9545.19269926289,-5584.01398544303,-4903.58202408237,-7100.4341710001
-9550.36439093241,-5586.8967405022,-4906.62989337363,-7104.45755325214
-9555.23958749843,-5590.01647853951,-4910.28356458662,-7108.19065114041
-9560.3596411794,-5592.8631727802,-4913.47595073185,-7112.14762609743
-9566.28502320669,-5596.15227874888,-4916.22778814295,-7115.82984692399
-9571.41260767365,-5599.18847794002,-4919.08451578938,-7119.68057592301
-9576.70177333331,-5602.87380595384,-4921.99555016434,-7123.74287883987
-9582.58135557728,-5606.29975696462,-4924.43684165831,-7128.06915990045
-9587.94944214791,-5609.75915620426,-4927.57770124724,-7132.51815429104
-9593.81374901279,-5613.24723886572,-4930.45089691523,-7136.93984404637
-9599.63594436954,-5616.86370315522,-4932.96304423319,-7141.00589112948
-9605.33356299615,-5620.69576424369,-4935.5568657056,-7145.47516765135
-9611.26722907759,-5624.50815636554,-4938.11887698836,-7150.44266119424
-9617.30224715001,-5628.38195975397,-4941.0557686717,-7154.85843472781
-9623.2222062186,-5632.53149683608,-4943.99638562087,-7159.90139481862
-9630.05174788075,-5636.70902008882,-4946.99322809743,-7165.35598527646
-9636.94768052809,-5640.88916390217,-4950.21988381621,-7170.78714889903
-9644.25409006571,-5644.91447706953,-4953.30824787612,-7176.38958861636
-9651.2841974303,-5649.30259835006,-4956.48759621554,-7181.67428878518
-9658.09038111827,-5653.78094355019,-4960.1598463676,-7187.24705076023
-9665.20506071314,-5658.10384890102,-4963.62482246423,-7193.02124644994
-9672.6351704953,-5662.41715772334,-4967.81105573583,-7198.13940944316
-9679.98540947084,-5666.93155348755,-4971.73515830834,-7203.22753277509
-9687.21358268974,-5671.15612184862,-4975.15320229376,-7208.30270998333
-9694.50272334869,-5674.91380696181,-4978.53088283165,-7212.9027733731
-9701.59948238224,-5678.27523950462,-4982.4155083994,-7217.22795350511
-9708.32978532606,-5681.58253961169,-4986.19072974532,-7221.81694305156
-9714.53457182888,-5685.33039686585,-4989.95239787015,-7225.90115976749
-9720.85339439174,-5688.50080138914,-4993.57093252377,-7230.37379327701
-9727.50024602917,-5691.25381691665,-4996.782596718,-7234.56344961221
-9733.66053244192,-5694.50186772505,-5000.26735069869,-7239.11596696068
-9739.01560099094,-5697.53335194266,-5003.43901642498,-7243.81824714399
-9744.85002276139,-5700.34687780031,-5006.69446983104,-7248.05223280177
-9750.0219366406,-5703.4228304072,-5009.56831775274,-7251.7781381265
-9755.15217098947,-5706.33444061919,-5012.77048382935,-7255.79257114293
-9760.50921269392,-5709.60149560968,-5016.02575217187,-7259.72451681199
-9765.63766119084,-5712.76095249536,-5019.17679273898,-7263.6154565172
-9770.98627537858,-5716.02129803101,-5021.59750767238,-7267.37950615332
-9775.62384089522,-5719.42071774989,-5024.10778532947,-7271.42004257959
-9780.74965171318,-5722.95574139126,-5026.7331558327,-7275.51901830206
-9786.05596169001,-5726.55095038259,-5029.5112782408,-7280.18431958645
-9791.58440488655,-5730.50386075813,-5032.92909502051,-7284.68171131197
-9797.51919761303,-5734.3554052482,-5035.71309196125,-7289.00225154985
-9803.32839298372,-5738.06391334136,-5038.57382503484,-7293.70745344293
-9809.7328686339,-5741.56322978106,-5041.42479338714,-7298.51439586614
-9816.12186258755,-5745.47772024261,-5044.91085533559,-7303.63281761286
-9823.11417532711,-5749.59241645296,-5048.12807174245,-7308.73976280829
-9830.14633701205,-5753.79075086158,-5051.49354807674,-7313.81484356
-9836.91461576662,-5758.10703596933,-5054.30871882499,-7319.0157694584
-9843.63946533805,-5762.32528836834,-5057.56956348531,-7324.2669242802
-9850.84123356789,-5766.17112881938,-5060.90813801874,-7329.65155422559
-9857.62561495574,-5770.38424597783,-5064.35380404424,-7335.04212849314
-9864.98119870187,-5774.56920104902,-5068.18112863654,-7340.00299669854
-9872.48503053392,-5778.74804666315,-5070.9720851455,-7345.73390075606
-9879.93123669,-5782.85963122947,-5074.63825825828,-7351.37557288381
-9886.99551110858,-5787.08674205822,-5078.4089874945,-7357.07190637016
-9893.99723014702,-5790.94994340126,-5082.26480372233,-7362.11435539692
-9900.87334509782,-5794.13730102665,-5085.83757118511,-7366.96280969836
-9907.47218634809,-5797.56450416234,-5089.43082086678,-7371.83502706953
-9914.22751665363,-5800.96340651983,-5093.23460737285,-7376.60120031861
-9920.15902820361,-5804.36327463938,-5096.73613017692,-7380.81843741014
-9925.76258713331,-5807.83311977849,-5100.63928438883,-7385.31211487282
-9931.58781934176,-5811.52605513768,-5104.39603839173,-7389.71082772085
-9937.37330756719,-5814.54965220088,-5107.94721949803,-7393.13278448873
-9943.03545297247,-5817.89087764546,-5111.36047238746,-7396.64552863274
-9948.52114402426,-5820.62893293567,-5113.91507719055,-7400.56489151484
-9954.14415440765,-5823.90729138855,-5117.30268039331,-7404.92566531633
-9959.65285780238,-5827.64197883866,-5120.09685111251,-7409.26833771978
-9964.36024141697,-5830.82105728759,-5123.26398315556,-7413.93868689084
-9970.0003492467,-5833.52361530328,-5125.88240385681,-7418.59981447937
-9975.7005750345,-5837.05842965962,-5128.62493631089,-7423.02677740001
-9981.04417004052,-5840.44273398073,-5130.96626678403,-7427.36374113379
-9986.98644754595,-5844.35518973138,-5133.71380893625,-7431.38129351158
-9992.63193812588,-5848.08802184895,-5136.87682764132,-7435.65317437958
-9999.47106901051,-5852.0697253464,-5139.72022639671,-7440.8362671634
-10005.7713357866,-5855.69462198603,-5143.15667451712,-7445.15531820865
-10012.2859830026,-5859.86611824688,-5146.43355200598,-7449.82175583676
-10018.88526023,-5864.05504579022,-5149.2830553549,-7454.41891479853
-10025.5294284998,-5868.71594928762,-5152.60443911171,-7459.88973956278
-10032.205758639,-5873.06785625478,-5155.48888522923,-7464.96432508414
-10039.3961473121,-5877.19316777723,-5158.40810015237,-7470.48575479783
-10046.2426785,-5881.42209761478,-5161.69728816723,-7476.33769392038
-10053.5802432553,-5886.51404977288,-5165.27910214859,-7481.95464504894
-10061.3393927375,-5891.19321249096,-5168.85811169335,-7487.10070279616
-10068.7058996279,-5895.41159642631,-5172.63695700469,-7492.42566938346
-10075.8229880985,-5899.38465660461,-5176.42270318847,-7497.71065356696
-10083.0550066678,-5903.51313479949,-5180.19583896043,-7502.59920992012
-10090.1689057808,-5907.19206750825,-5183.85235803992,-7507.4361406906
-10096.882987723,-5910.33830773215,-5186.97198639456,-7512.337461845
-10103.4143059536,-5913.67752578258,-5190.8057741802,-7517.04812357862
-10109.8808266675,-5917.39227646781,-5194.1836410372,-7522.35989534983
-10116.2914966481,-5920.71730922342,-5197.17709052096,-7527.29155554087
-10122.4355712372,-5924.14305451339,-5200.69609034976,-7531.55010018166
-10128.8098599254,-5927.21179352065,-5204.18259429266,-7536.24057719146
-10134.7431971368,-5929.73560369646,-5207.47494002219,-7540.42429281702
-10139.971709719,-5932.90862181975,-5210.55745121658,-7544.4578968515
-10145.1218054272,-5935.47683999807,-5213.66312339016,-7548.70950638662
-10150.4666540732,-5938.42748152398,-5216.93229107268,-7552.37003812141
-10155.7519525558,-5941.95476124666,-5219.55864426689,-7556.59214381558
-10161.5518384635,-5945.29255483512,-5221.91635316397,-7560.87487333388
-10167.5443478233,-5948.72839237411,-5224.72708190249,-7565.47232225577
-10172.7810551364,-5951.85018151575,-5227.8276804531,-7569.75205421473
-10178.3436589429,-5954.90216933533,-5230.77517830039,-7574.44505747973
-10183.8266934295,-5958.35909596038,-5233.70220012619,-7578.91490743708
-10189.7501675188,-5962.21597656217,-5236.55479335315,-7583.74430530048
-10195.7071751614,-5966.19007039375,-5240.10007637219,-7588.31425972719
-10201.9209585749,-5970.3226170654,-5243.21776989164,-7593.02108885227
-10208.2073837564,-5974.14015484185,-5246.40544208911,-7598.4871657897
-10214.3884818471,-5978.01828201846,-5249.09337037017,-7603.25965685078
-10220.8096429366,-5981.63113739098,-5251.84530547242,-7608.4092899594
-10227.6977914874,-5986.19100170897,-5254.84980088139,-7613.42572968132
-10234.6957584787,-5990.84484730326,-5258.08151503437,-7618.44127656521
-10241.7071658576,-5995.2794079118,-5262.03439929736,-7623.71287441521
-10248.9573622283,-5999.36143802097,-5265.49758361976,-7629.12831644731
-10255.4681037579,-6003.79165632467,-5268.61949991735,-7634.13466677277
-10262.7643502874,-6008.03343642317,-5271.95248902926,-7639.30593730708
-10270.1310203224,-6012.31744301898,-5275.39242706259,-7644.29663609862
-10276.8287980409,-6016.69126970232,-5279.14612702112,-7649.48733047711
-10283.7191514326,-6020.73060400696,-5282.76920708123,-7654.88292754781
-10290.8178247212,-6023.87757507779,-5286.62833384202,-7659.85199616006
-10297.7341119466,-6027.49141588078,-5290.48818435995,-7664.55260084588
-10304.787933618,-6031.14520850769,-5294.3829125995,-7669.71862625361
-10311.6600815056,-6034.65447385581,-5297.95661780101,-7674.76181039446
-10317.9461366035,-6038.14484279305,-5301.72023190309,-7679.26114833795
-10324.1482731774,-6040.98313315705,-5305.12808428559,-7683.48599090286
-10330.382216788,-6044.45444176844,-5309.0693656077,-7687.92605142651
-10336.2562541594,-6047.89083711,-5312.0860898821,-7691.85662567079
-10341.3882514196,-6051.04664937796,-5315.1473326806,-7695.87198414432
-10346.4998700865,-6054.07436927956,-5318.50047136358,-7699.90967068958
-10351.5210332931,-6057.41452016014,-5321.7322596771,-7703.4256344197
-10356.6995521057,-6061.12646868043,-5325.16977320949,-7707.97679803974
-10362.4786367002,-6064.20393059604,-5328.05308576793,-7712.09972864893
-10368.1347835683,-6067.70360957364,-5330.67272175964,-7716.50364794271
-10373.4854042182,-6071.49629940225,-5333.50849386397,-7720.59021424682
-10379.3822484773,-6075.6326391545,-5336.58271552059,-7725.05510779486
-10384.755664871,-6079.53748300242,-5339.55764756837,-7729.63848129202
-10390.7648786309,-6083.03582509375,-5342.07955302871,-7734.4260136794
-10396.177610813,-6086.4344407956,-5344.7038848326,-7739.39219124922
-10402.6664353735,-6091.01111379544,-5348.03169717779,-7743.84371423527
-10408.8850890919,-6095.2881216019,-5351.00507093938,-7748.86450680598
-10415.5501809855,-6099.2711786749,-5353.90172347058,-7753.59658449655
-10422.2252969411,-6103.55566856996,-5357.25405371328,-7757.89456265945
-10428.8280040748,-6108.07148553669,-5360.62753061655,-7763.17494021111
-10435.8442660346,-6112.19855156338,-5364.16115382312,-7768.65248018884
-10442.8600886934,-6116.20689163792,-5367.90055312122,-7774.406051693
-10450.1615670355,-6120.86153980479,-5371.65488591071,-7780.19921480976
-10457.0633247967,-6125.33804885638,-5375.37834771342,-7785.75971029895
-10464.6816803403,-6129.74019048525,-5378.64079095856,-7791.37918745028
-10472.3770232665,-6133.93149792595,-5382.32794956893,-7796.9568858963
-10479.6258259216,-6137.94050842036,-5385.53027625686,-7802.76556071291
-10486.7859162035,-6141.82399526542,-5388.92703554857,-7808.11731620979
-10493.6628844197,-6145.1658862788,-5392.14178280989,-7813.07232892025
-10501.2587968539,-6149.06834253509,-5395.97594759406,-7817.88879693547
-10508.4410415207,-6153.01140307059,-5399.43077585896,-7822.42409475529
-10514.7817334405,-6156.71798180083,-5402.95383178012,-7827.20447098585
-10520.7647086724,-6160.51021993023,-5406.34495460702,-7831.9006846455
-10527.0956727328,-6164.01222143734,-5409.65065970351,-7835.88550477227
-10533.2799020821,-6167.47482875396,-5413.00783421996,-7839.79467587364
-10538.8609146664,-6170.40074384806,-5416.68512227976,-7843.78429887376
-10544.1835100585,-6173.37023152541,-5419.84993821251,-7847.58451194024
-10549.438277103,-6176.99650155023,-5423.45006214387,-7851.71975681176
-10555.0344121319,-6179.98039752123,-5426.7580836482,-7855.90185416516
-10560.571140148,-6183.34173129996,-5429.64779131862,-7860.02989380461
-10566.016292026,-6186.48039739786,-5432.49079757153,-7863.98397464081
-10571.2960076667,-6190.00594798166,-5435.52062488152,-7868.18546258093
-10577.253073163,-6193.70564081191,-5438.84308045888,-7872.49280093955
-10582.943171891,-6197.27351207636,-5441.70711215504,-7877.20215790201
-10588.6599760509,-6201.107393759,-5444.44981437764,-7881.69416372684
-10595.0998895901,-6204.76592361847,-5447.64590387618,-7885.62044303911
-10601.7924993317,-6208.82849583684,-5450.77417692571,-7890.27126966399
-10607.9213374577,-6212.87349729245,-5453.49748228015,-7895.7828824061
-10614.4605391924,-6216.96813179552,-5456.76165792214,-7900.9312376633
-10620.8664860648,-6220.98073202292,-5460.01680608989,-7906.36984400668
-10627.7089747111,-6224.81716531342,-5463.17040925166,-7911.89350267046
-10635.0574204877,-6228.71455897784,-5466.79463646898,-7917.35878425513
-10642.1855339898,-6232.87480773542,-5470.06566210311,-7922.87312002197
-10649.4998028792,-6237.34681702876,-5473.51638379224,-7927.99648827777
-10656.5824142283,-6241.41823494616,-5477.1179890153,-7933.20403307319
-10663.9959255607,-6245.38823867747,-5480.94725029986,-7938.12050955233
-10671.4772545379,-6249.52556986763,-5484.26639722718,-7943.93187653852
-10678.4514111721,-6253.54061417282,-5488.05100235702,-7949.74853184447
-10685.394318557,-6257.68731752532,-5492.0002260822,-7955.24785582597
-10692.2427643819,-6261.38685755645,-5495.77106681544,-7960.27990478492
-10699.1764950745,-6265.39067164745,-5499.24222281964,-7965.43377107063
-10706.0062232674,-6269.04533002751,-5503.03859692971,-7970.68069171054
-10712.4746371871,-6272.48509431351,-5506.5774834373,-7975.51885898421
-10719.026382926,-6276.02088729211,-5510.55212976788,-7979.99651744152
-10725.3253248214,-6279.14155800598,-5513.97771809779,-7984.63320752023
-10731.2571251557,-6282.6757607136,-5517.5616435898,-7989.0037285948
-10736.5791949854,-6286.46790424962,-5520.87984610434,-7992.99824139458
-10742.4946375466,-6289.28951442011,-5523.95978652736,-7996.94601102541
-10748.1393057144,-6292.44510420549,-5527.17018087459,-8001.48963007427
-10754.0091158827,-6295.99440473344,-5530.09651392066,-8006.00441331287
-10760.0121787407,-6299.13272039991,-5532.82048820744,-8009.73085326574
-10765.5097024605,-6302.58451058303,-5535.94452132588,-8014.13047196191
-10771.4813229124,-6305.81987732475,-5538.9407877122,-8018.59853723308
-10777.1896609259,-6309.08314956455,-5541.82290292094,-8023.04943521948
-10783.2664759659,-6312.38253950337,-5544.507491026,-8027.98870677459
-10789.5302054952,-6315.86628084764,-5547.47389804862,-8032.23787017415
-10795.6879693458,-6319.64830173028,-5550.27953885309,-8036.41256979009
-10801.8765693047,-6323.57268112375,-5553.18786081371,-8040.97019201475
-10808.2526929223,-6327.38749606036,-5556.13742100383,-8045.59906262022
-10814.6500057439,-6331.17867008326,-5559.19376310572,-8050.52084469605
-10821.6715874072,-6335.0307650222,-5562.37468564745,-8055.39840784195
-10828.7738973745,-6339.41548014538,-5565.5463939163,-8060.13728596328
-10836.0347933481,-6343.81552290234,-5568.61176791639,-8065.28072035438
-10843.2114998888,-6348.61913216997,-5571.90136666224,-8070.57004359329
-10850.4686848964,-6352.91697665558,-5575.73957165814,-8076.09892772578
-10857.6410885611,-6357.02461083944,-5579.71207519784,-8081.54122592429
-10864.5694799316,-6361.29972924119,-5583.45208333951,-8086.98542274086
-10872.1770369295,-6365.72213263547,-5586.63007556494,-8092.51257933953
-10879.6740936371,-6369.76073495716,-5590.12426974992,-8097.65983964615
-10886.8645593267,-6373.4710432609,-5593.78669952313,-8103.29716813286
-10894.068020169,-6376.77329260205,-5597.5553998074,-8108.59435606835
-10900.9191992211,-6379.96662035184,-5601.57665235057,-8114.24507685808
-10907.4971974577,-6383.56104627461,-5605.10905220426,-8118.96583196551
-10914.1364652093,-6387.39484029582,-5608.98857610442,-8123.68922868915
-10913.7795904886,-6387.114805464,-5608.86122938517,-8123.46733456696
-10911.4948437549,-6385.63072663524,-5607.85711085673,-8122.21740577448
-10908.6605095771,-6383.23822270807,-5607.41038788075,-8119.85408408527
-10906.3917120174,-6381.5692249806,-5606.87432489152,-8117.54688811325
-10906.7572565965,-6381.51028282888,-5607.03165638365,-8116.77275553938
-10908.2179271209,-6382.15361464698,-5608.72144897415,-8118.15924754094
-10910.8150679568,-6384.08752935032,-5610.84262373097,-8120.49772466545
-10914.8508174662,-6386.99388418922,-5613.42518128227,-8123.78873836672
-10918.8814494094,-6389.98366618859,-5616.39492455554,-8127.72513228794
-10918.5050626471,-6390.14902485999,-5616.15066226265,-8127.9695955452
-10920.4816817911,-6391.29539895065,-5616.95225720354,-8129.36119247734
-10923.9837591724,-6393.84336707752,-5618.93685108577,-8131.39639115545
-10928.9001071183,-6396.84744266558,-5621.40129073518,-8134.94055784103
-10934.8556299396,-6400.28225942498,-5624.44436005351,-8138.80827651511
-10941.0818523714,-6403.80815751422,-5627.46772714014,-8143.58339640889
-10948.3406595668,-6408.02446123835,-5630.29781605143,-8149.34399513914
-10949.2709081376,-6409.08606656615,-5630.59089237217,-8150.07822342324
-10951.5345948279,-6411.08580658818,-5631.61080971093,-8151.68765003331
-10956.3461754765,-6414.36603410192,-5634.36293248494,-8156.10640356884
-10962.529594164,-6418.17884490025,-5636.84225210844,-8161.17164120165
-10969.6744770365,-6422.2538110288,-5639.94584399329,-8166.37504955058
-10977.470430302,-6426.84259980967,-5643.56465893513,-8171.89672822943
-10985.5533564464,-6431.64301099095,-5647.20071563196,-8177.50456594079
-10987.267866263,-6432.74517553453,-5647.73334493199,-8179.07318490299
-10990.8317217258,-6434.66484463804,-5649.30194740878,-8181.80351060973
-10996.8982802827,-6437.8332732707,-5652.28069798008,-8185.67207815972
-11003.1470675275,-6441.68966832569,-5655.40354108845,-8190.17871480219
-11010.058534309,-6445.70997197516,-5658.96219248642,-8195.43497548615
-11017.3857052606,-6449.71653827629,-5662.70308491056,-8200.76943956959
-11024.9580603691,-6453.62332182417,-5667.22502311429,-8205.99740173016
-11025.8364460346,-6454.23578785703,-5667.75290308869,-8206.71318853229
-11028.5899163379,-6455.44139412411,-5669.40138731065,-8208.03346884467
-11033.0037629156,-6458.01626358083,-5672.24074200892,-8211.21054463849
-11038.5201811909,-6461.01177161139,-5675.61020445497,-8214.96899757896
-11044.6269016024,-6464.28250466889,-5679.45284478908,-8219.07635949307
-11051.2436175721,-6467.32918000883,-5682.99934415828,-8223.23676616344
-11057.573359093,-6470.67682868586,-5686.53149399053,-8228.36000706844
-11057.4777411436,-6470.38614432319,-5687.39547107502,-8228.81814991673
-11059.5138532255,-6471.39828471753,-5688.78602836097,-8229.98729240421
-11063.462015714,-6473.54407806164,-5691.1973606477,-8232.69123900087
-11068.3881147271,-6476.36945565745,-5694.72891687754,-8237.13538053981
-11073.952452367,-6479.83433016727,-5697.80476948133,-8242.05407119069
-11080.0600619829,-6483.52620595648,-5701.18738492545,-8246.61225515307
-11086.5442573728,-6487.39209095596,-5704.57196183677,-8251.07838332831
-11087.6236217421,-6487.62051809226,-5705.07179426473,-8251.23417994554
-11089.892475523,-6489.32125095743,-5705.87626321893,-8252.33919890861
-11094.367403354,-6492.09867421883,-5707.81448851349,-8255.74168678048
-11100.0384064519,-6495.61825952722,-5710.34457333727,-8260.16842859267
-11106.4259343987,-6499.72644920127,-5713.53501189786,-8264.99996860009
-11113.4284269728,-6504.39614566793,-5716.52397554633,-8269.67361186662
-11121.3315273894,-6509.32640808917,-5720.27602972524,-8274.99515168404
-11125.3403402354,-6511.42000249494,-5722.4988977396,-8278.23057535649
-11130.0020034939,-6514.38129468003,-5725.21657635097,-8282.47263824861
-11136.0594668217,-6518.15800629092,-5727.58948915585,-8287.04117435852
-11142.6564902615,-6522.24933241963,-5730.28772239211,-8292.27258476618
-11149.9521382014,-6526.75448567892,-5733.91583138629,-8297.87891681289
-11157.5851008626,-6531.72544494277,-5737.30056984559,-8303.76488921915
-11165.0672333602,-6536.54141598659,-5741.21578867292,-8309.61827422159
-11171.2755894201,-6540.10203060642,-5744.33858150027,-8314.21877900901
-11177.6984381067,-6543.38933448358,-5747.61957401111,-8318.83569081961
-11184.1546416084,-6546.79466288533,-5751.00407217869,-8323.12734123968
-11190.7596570827,-6550.53162599229,-5754.15470591402,-8328.25276603882
-11197.4524854348,-6554.08014517805,-5757.64167780493,-8333.00259150799
-11203.9774849918,-6557.65847697624,-5761.12109940627,-8338.2191009705
-11210.7447504512,-6561.31293287562,-5764.41635916928,-8342.70670357774
-11216.5857245923,-6564.40040355323,-5767.88127598687,-8346.6364771278
-11222.2564043605,-6567.3762363573,-5771.27931618227,-8350.16788897234
-11228.0628803484,-6570.23049504546,-5774.61127739457,-8354.2802433858
-11233.6673069867,-6573.58939195317,-5777.94402645359,-8358.1616966553
-11239.1330413307,-6577.01130662258,-5781.32553509108,-8362.14124700808
-11245.028269989,-6580.14216700432,-5784.40981473328,-8366.66623074664
-11250.9069369652,-6583.94650148253,-5787.89992030369,-8371.42278790062
-11256.2650603932,-6587.40640556338,-5791.00366261463,-8375.64603830622
-11261.3719482677,-6590.90077948279,-5793.74973606855,-8380.03729925184
-11266.5580350051,-6594.38588364804,-5796.69876979275,-8383.98686409508
-11271.7245665144,-6597.45538138663,-5799.2436443978,-8387.38312986764
-11277.5769191016,-6601.1024184825,-5802.07663632221,-8391.63317451227
-11283.7830767883,-6604.91719287874,-5805.23712162466,-8396.50926517439
-11289.2816027629,-6609.06123567375,-5808.42956502307,-8401.08167785773
-11295.2292985655,-6613.10409892734,-5811.41768871482,-8405.63453366312
-11301.2796603452,-6617.29418063969,-5814.32000273623,-8410.27595325071
-11307.8154970278,-6621.23262680356,-5817.03848355573,-8415.27423597449
-11314.5471723031,-6625.11672694941,-5819.84324663986,-8420.37838339216
-11321.5165220373,-6629.33793756721,-5822.73805685413,-8425.79306015231
-11328.5692085382,-6633.88250787682,-5825.89107207202,-8431.19092403485
-11335.6256414828,-6638.50088598445,-5829.1971599633,-8436.41311988016
-11342.8584241362,-6642.69498021224,-5832.57371810947,-8441.16428880586
-11350.0207047655,-6646.44254095629,-5835.70110702358,-8446.44373930826
-11357.5004962931,-6650.19622411945,-5839.34632984943,-8451.48497401895
-11364.7673093468,-6654.43743871706,-5842.95093932215,-8456.82180942504
-11371.6761567931,-6658.159635819,-5845.87552918275,-8462.00031445526
-11378.8755017131,-6661.52956807018,-5849.54928628554,-8466.71599697933
-11386.1289414003,-6665.33095324342,-5853.36178227019,-8471.6160762194
-11392.7899267854,-6668.96271405288,-5856.55943397702,-8475.74496769501
-11399.2844554503,-6672.42867092702,-5859.71421765213,-8479.49850373311
-11405.3836124412,-6675.60433394063,-5863.6251330605,-8483.72398078466
-11411.4794303399,-6678.98351054833,-5867.55943266166,-8488.04609247054
-11417.0088033477,-6682.5268562424,-5870.92720385408,-8491.84765808294
-11423.1228223358,-6685.31871014595,-5873.88959875436,-8495.63136512331
-11428.9545589105,-6688.02566585548,-5876.89218355005,-8499.90733251816
-11434.120324733,-6691.58936173056,-5880.29994334351,-8503.50476347382
-11439.6089907522,-6694.70006743852,-5883.38348945333,-8507.56993639755
-11444.9112816936,-6697.60934294031,-5887.00524111756,-8511.91333785823
-11450.615342832,-6701.03106621551,-5890.33291146379,-8516.28222385223
-11455.5829756048,-6704.51359591296,-5892.91548035817,-8520.53684963978
-11460.8155720753,-6707.9738053122,-5895.78425337678,-8524.65102789864
-11466.3086010373,-6711.49065534726,-5898.52739653858,-8528.85181087062
-11471.8512479621,-6715.16754834514,-5901.05903238152,-8532.88904662055
-11477.3404567497,-6718.65221770561,-5903.31985717381,-8537.0427586339
-11483.3002180024,-6722.54145248557,-5906.41789627211,-8541.8541344285
-11489.3148144803,-6726.1365291551,-5908.87041594533,-8546.1835066529
-11495.5371658052,-6730.18035551777,-5912.13357324916,-8550.88344628729
-11502.2794868432,-6734.11640543566,-5914.65002975846,-8556.25039130337
-11508.8611814343,-6738.3344994479,-5917.75108977697,-8561.32478008423
-11515.4012820568,-6742.55524794984,-5920.99585697807,-8565.96120067814
-11522.1550233397,-6746.61632222094,-5923.75488638767,-8571.11918733893
-11529.4332206669,-6750.99031639071,-5926.6899504496,-8576.80793149367
-11537.064541448,-6755.34379638419,-5930.32196635349,-8581.6745165342
-11544.3981995612,-6759.37334161749,-5933.39525661816,-8586.4064437135
-11551.6490737631,-6763.30981464714,-5936.25071617823,-8590.89587348326
-11558.7551626635,-6767.3894649582,-5939.71966613618,-8596.11234042503
-11565.7834162955,-6771.37260757864,-5943.48688169084,-8601.38327464048
-11572.603696895,-6775.02276159132,-5947.07565082616,-8606.73225075513
-11579.0805780356,-6778.42093760171,-5950.57783646675,-8611.88913757406
-11585.4795618468,-6781.88364974521,-5953.36511441399,-8616.57873223173
-11591.6244033253,-6785.28426015693,-5957.01111907405,-8621.52970895968
-11598.4035842847,-6788.58026798498,-5960.8340570204,-8626.45390692867
-11604.5926391121,-6792.19774799497,-5964.4743318708,-8631.04298630611
-11610.739226488,-6795.60938670774,-5967.50409690691,-8635.53663338433
-11616.4951398044,-6799.20952264104,-5970.42628298485,-8639.53198359557
-11622.6312964166,-6802.15842805916,-5973.69854851859,-8643.71492124293
-11628.6610361948,-6805.43355489691,-5977.18078408665,-8648.23919746092
-11633.8403673783,-6808.6042838834,-5980.24034641658,-8652.02989951973
-11639.0982778545,-6811.73144797029,-5983.66191609459,-8656.27466396062
-11645.3526005913,-6814.91155952818,-5987.02524301465,-8660.60434710192
-11651.482445571,-6818.21937861168,-5990.2999476737,-8664.65821476364
-11657.2046485265,-6821.7584956696,-5993.48878872834,-8668.98915494509
-11662.6271937078,-6824.89033102514,-5996.48353356068,-8672.92356501342
-11668.2496664278,-6827.90168689797,-5999.67262864969,-8677.35338332426
-11674.0180161654,-6831.48948963647,-6002.70400351392,-8681.51875012068
